batch,cell_id,commit,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,groups,initialization,integrability_certificate,kind,ks_mean,mean_absolute_error,method,minimum_ess_fraction,particles,peak_gpu_bytes,positive_mass_error,recorded_ks_mean,recorded_mean_absolute_error,recorded_positive_mass_error,recorded_variance_relative_error,recorded_w1_mean,relative_path,resampling_count,sampling,score_evaluations,seconds,seed,status,steps,u_max,variance_relative_error,w1_mean
2,170,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.5277653865678031,64,standard normal at finite u_max,infinite,oracle,0.15658096144364936,0.032278307791880054,unbiased,0.00012249811940500427,8192,19820544,1.3000539089702556e-08,0.15658104134968326,0.03227830779188008,1.3000722498546224e-08,0.36601487949948386,0.04140477928697904,oracle/task_010/cell_0170,246,with_replacement,8388608,0.8254545666277409,3,completed,512,20.0,0.3660148794994838,0.04140526427107892
4,210,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.889002415554956,64,standard normal at finite u_max,infinite,oracle,0.1723451916904943,0.03870007638197795,unbiased,0.00029109636385732065,8192,37777408,1.3000539089702556e-08,0.1723452340420925,0.03870007638197784,1.3000722498546224e-08,0.344248814064201,0.04262249672781945,oracle/task_010/cell_0210,607,with_replacement,67108864,3.113373853266239,1,completed,2048,20.0,0.34424881406420105,0.042622290907964114
8,250,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.5433061396528929,64,standard normal at finite u_max,infinite,oracle,0.07410535684023961,0.013714217656884117,unbiased,0.001741592810684697,8192,73691136,1.3000539089702556e-08,0.07410546542242481,0.013714217656884117,1.300072272059083e-08,0.21296242331246135,0.018157720382206047,oracle/task_010/cell_0250,467,with_replacement,134217728,3.071436870843172,4,completed,2048,20.0,0.21296242331246143,0.018158206033847088
2,290,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.6365402506205426,64,standard normal at finite u_max,infinite,oracle,0.6974876094290292,1.7155387340192378,unbiased,0.00012240402571493049,8192,7015936,0.6948531129377623,0.6974876299864202,1.715538734019238,0.6948531129377662,0.9907641434822502,1.7156306602715603,oracle/task_010/cell_0290,143,without_replacement,8388608,0.7493795827031136,2,completed,512,20.0,0.9907641434822502,1.7156303315108645
4,330,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.9990436430758131,64,standard normal at finite u_max,infinite,oracle,0.636878235348584,1.5976065878159091,unbiased,0.10140518021701954,8192,9375232,0.6322091774091341,0.636878252529685,1.5976065878159096,0.6322091774091381,0.6907463167188351,1.597624102587042,oracle/task_010/cell_0330,65,without_replacement,67108864,2.8130645118653774,0,completed,2048,20.0,0.6907463167188352,1.5976230753956107
8,370,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.5685648323171467,64,standard normal at finite u_max,infinite,oracle,0.06412464149971187,0.13874043835131206,unbiased,0.43237989651800224,8192,14093824,0.056981762243631884,0.06412467404638833,0.13874043835131228,0.056981762243635825,0.10340427865691426,0.1392832851711028,oracle/task_010/cell_0370,18,without_replacement,134217728,2.7937059588730335,3,completed,2048,20.0,0.10340427865691404,0.1392848165053907
2,410,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.6307562347247779,64,standard normal at finite u_max,finite,oracle,0.3981144791535284,0.8458020628516859,tail,0.00013506957728344992,8192,19820544,0.3538601652966782,0.3981145749474953,0.8458020628516856,0.35386016529667524,0.9903273530165315,0.8619577033358664,oracle/task_010/cell_0410,156,with_replacement,8388608,1.0571740940213203,1,completed,512,20.0,0.9903273530165315,0.8619572782517527
4,450,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.641033028615161,64,standard normal at finite u_max,finite,oracle,0.4788475389772492,0.8569323299141004,tail,0.00012207096573160005,8192,37777408,0.3538601652966782,0.47884757369998965,0.8569323299141012,0.3538601652966754,0.9943022924516063,0.8949278086594346,oracle/task_010/cell_0450,142,with_replacement,16777216,1.057407159358263,4,completed,512,20.0,0.9943022924516062,0.8949278580158847
8,490,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.6239771959523341,64,standard normal at finite u_max,finite,oracle,0.6584537895163274,1.605526191632231,tail,0.0008006442109923985,8192,73691136,0.6461398347033217,0.6584538207280977,1.605526191632231,0.6461398347033246,0.9889513470231135,1.6055403725597113,oracle/task_010/cell_0490,293,with_replacement,134217728,4.1050100065767765,2,completed,2048,20.0,0.9889513470231135,1.6055404090691143
2,530,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.6536210759842609,64,standard normal at finite u_max,finite,oracle,0.01115400027617186,0.004704212106383644,tail,0.49832242749951355,8192,7015936,0.010106455962727079,0.011153982809572582,0.004704212106383549,0.01010645631206819,0.00670913607933965,0.010387857014082617,oracle/task_010/cell_0530,1,without_replacement,8388608,0.9733327962458134,0,completed,512,20.0,0.006709136079339428,0.010388908721071913
4,570,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.8264529854245232,64,standard normal at finite u_max,finite,oracle,0.012506707256608324,0.002491879768223196,tail,0.4966412081481535,8192,9375232,0.004570665442183985,0.012506715002581131,0.0024918797682230934,0.004570665791524875,0.09243479631234919,0.01550778156756528,oracle/task_010/cell_0570,1,without_replacement,16777216,0.9756070002913475,3,completed,512,20.0,0.09243479631234897,0.015507269286205678
8,610,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.7243455782090471,64,standard normal at finite u_max,finite,oracle,0.011779404357110418,0.008486575661393474,tail,0.4995253445279422,8192,14093824,0.0032921630301077087,0.01177942251343933,0.008486575661393382,0.0032921633794487093,0.042460633207103804,0.010373506988247015,oracle/task_010/cell_0610,1,without_replacement,134217728,3.870919533073902,1,completed,2048,20.0,0.042460633207103915,0.010374016947654599
4,650,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.9092101400716432,64,standard normal at finite u_max,finite,oracle,0.018385046780125626,0.01342955205068745,full,0.48931252060093217,8192,337420288,0.010955614963222844,0.018385052260643332,0.013429552050687452,0.010955614875887643,0.06124461098404045,0.017880181865616223,oracle/task_010/cell_0650,4,with_replacement,268435456,1.8927831761538982,0,completed,512,20.0,0.06124461098404067,0.01788094660219442
2,690,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.6498941613579453,64,standard normal at finite u_max,infinite,oracle,0.07568212035967263,0.08434514755510225,unbiased,0.4734410105066708,8192,19820544,0.06893406264365458,0.07568212012132244,0.0843451475551023,0.06893406264365454,0.11123622182207808,0.08472214407038922,oracle/task_010/cell_0690,5,with_replacement,8388608,0.7306958697736263,3,completed,512,20.0,0.11123622182207836,0.08472229582591281
4,730,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.7243262227621234,64,standard normal at finite u_max,infinite,oracle,0.02443223666139246,0.019263270797970296,unbiased,0.4954572079729764,8192,37777408,0.015810938142948476,0.024432238561137375,0.019263270797970286,0.01581093805561329,0.0684457455453951,0.023954948446861996,oracle/task_010/cell_0730,4,with_replacement,67108864,2.8840969428420067,1,completed,2048,20.0,0.06844574554539501,0.023954203984035045
8,770,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.810274097935827,64,standard normal at finite u_max,infinite,oracle,0.021355080359740722,0.016572331031712434,unbiased,0.4934819197776218,8192,73691136,0.013228744474974637,0.021355084386378544,0.016572331031712413,0.013228744474974609,0.0707818683156969,0.02216202608494678,oracle/task_010/cell_0770,4,with_replacement,134217728,2.886671669781208,4,completed,2048,20.0,0.07078186831569713,0.02216222957137811
4,810,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.962770026625475,64,standard normal at finite u_max,infinite,oracle,0.22227328278244768,0.04500564616865495,unbiased,0.00012235271453242351,8192,41971712,1.3000539089702556e-08,0.22227337960325955,0.04500564616865496,1.3000722942635434e-08,0.5122697391880937,0.05271490193604529,oracle/task_010/cell_0810,302,without_replacement,16777216,0.8188785277307034,1,completed,512,10.0,0.5122697391880938,0.05271536337867601
4,850,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.8573888156444134,64,standard normal at finite u_max,infinite,oracle,0.24763423353857533,0.05322970535335639,unbiased,0.0001232514949522586,8192,41971712,1.3000539089702556e-08,0.24763430376479434,0.0532297053533564,1.300072272059083e-08,0.44851553900045993,0.06170939268195517,oracle/task_010/cell_0850,301,without_replacement,16777216,0.8227265514433384,3,completed,512,10.0,0.44851553900046004,0.061708885887695845
4,890,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.6304116764013635,64,standard normal at finite u_max,infinite,oracle,0.7003460148779119,1.632900453841409,unbiased,0.00012207225215711445,8192,41971712,0.6948531129377623,0.7003460298806796,1.6329004538414087,0.6948531129377662,0.993468433337384,1.6473776048256834,oracle/task_010/cell_0890,233,without_replacement,16777216,0.7957440689206123,0,completed,512,10.0,0.993468433337384,1.647377608125855
4,930,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.6555102177403986,64,standard normal at finite u_max,infinite,oracle,0.705904327305908,1.6414711081376212,unbiased,0.0001220708262148712,8192,41971712,0.6948531129377623,0.7059043526654287,1.6414711081376208,0.694853112937766,0.9952607580264942,1.6585736771135071,oracle/task_010/cell_0930,233,without_replacement,16777216,0.794741727411747,2,completed,512,10.0,0.9952607580264942,1.6585732156860877
4,970,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.830084509447501,64,standard normal at finite u_max,infinite,oracle,0.7071703581579454,1.6484756987236386,unbiased,0.00012207789250865908,8192,41971712,0.6948531129377623,0.7071703768406347,1.6484756987236389,0.6948531129377664,0.9947515535661852,1.665963238972307,oracle/task_010/cell_0970,232,without_replacement,16777216,0.7963935658335686,4,completed,512,10.0,0.9947515535661852,1.6659630252413709
4,1010,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.8855912455265849,64,standard normal at finite u_max,infinite,oracle,0.018249626229474902,0.015037030512558953,unbiased,0.4833384302323114,8192,41971712,0.00985398586212028,0.018249630876362333,0.015037030512558966,0.009853985774785051,0.045370959110543965,0.01818369633204379,oracle/task_010/cell_1010,4,without_replacement,16777216,0.713476587086916,1,completed,512,10.0,0.04537095911054405,0.018183560958276307
4,1050,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.8042965245378959,64,standard normal at finite u_max,infinite,oracle,0.01859665134197884,0.013881575133830199,unbiased,0.4852324548355545,8192,41971712,0.011761777223661611,0.018596658163069706,0.013881575133830199,0.011761777136326403,0.04002033469476203,0.01815914183631056,oracle/task_010/cell_1050,4,without_replacement,16777216,0.7132825665175915,3,completed,512,10.0,0.040020334694762336,0.018158830578475546
4,11,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,gaussian,0.5302221956684692,64,standard normal at finite u_max,finite,oracle,0.06959998244034321,0.01626998719048789,tail,0.17742625512676882,8192,9375232,1.3000539089702556e-08,0.06960006307822764,0.016269987190487445,1.300072227650162e-08,0.16592818436285928,0.017090629084611675,oracle/task_011/cell_0011,40,without_replacement,16777216,0.9986422322690487,0,completed,512,20.0,0.16592818436285894,0.017089026177849662
8,51,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,gaussian,0.6360954649874753,64,standard normal at finite u_max,finite,oracle,0.029295239366493087,0.0026438819052179152,tail,0.18498286986924103,8192,14093824,1.3000539089702556e-08,0.02929543965770548,0.002643881905217693,1.300072272059083e-08,0.1705694127126942,0.008792448754714969,oracle/task_011/cell_0051,41,without_replacement,33554432,0.9924573190510273,3,completed,512,20.0,0.1705694127126941,0.0087928605444944
4,91,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,gaussian,0.9455588943175905,64,standard normal at finite u_max,finite,oracle,0.06648791452556096,0.017203033259677647,full,0.39553821945870465,8192,42406912,1.3000539089702556e-08,0.06648791654832692,0.017203033259677203,1.3000722387523922e-08,0.16122840663164173,0.017584751762525542,oracle/task_011/cell_0091,41,with_replacement,1073741824,2.2673996910452843,2,completed,2048,20.0,0.16122840663164129,0.017584146835995067
2,131,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.5358592902538928,64,standard normal at finite u_max,infinite,oracle,0.1826087635850718,0.036998386932088415,unbiased,0.00012235356228392275,8192,19820544,1.3000539089702556e-08,0.18260883210155465,0.03699838693208836,1.3000722387523922e-08,0.4443120292593918,0.04334270148210927,oracle/task_011/cell_0131,246,with_replacement,8388608,0.8237045742571354,0,completed,512,20.0,0.44431202925939167,0.043343092672978485
4,171,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.9849520938154482,64,standard normal at finite u_max,infinite,oracle,0.3281293071083059,0.07431695654104362,unbiased,0.00012285073202935746,8192,37777408,1.3000539089702556e-08,0.32812927399557257,0.07431695654104356,1.3000722942635434e-08,0.5513860231942755,0.0774753083692955,oracle/task_011/cell_0171,232,with_replacement,16777216,0.8162419013679028,3,completed,512,20.0,0.5513860231942758,0.07747491473891349
8,211,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.8061271238429236,64,standard normal at finite u_max,infinite,oracle,0.10267458611370871,0.02408319067557914,unbiased,0.0011495491654898386,8192,73691136,1.3000539089702556e-08,0.10267472350202336,0.024083190675579083,1.3000722498546224e-08,0.197449040783502,0.0258322987066933,oracle/task_011/cell_0211,467,with_replacement,134217728,3.0599597841501236,1,completed,2048,20.0,0.197449040783502,0.025832590682688037
2,251,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.7582747458530548,64,standard normal at finite u_max,infinite,oracle,0.19896436914903773,0.041216280621914306,unbiased,0.0007204775719553614,8192,24014848,1.3000539089702556e-08,0.19896439022642512,0.04121628062191436,1.3000722498546224e-08,0.4433805056521747,0.047391429239324684,oracle/task_011/cell_0251,694,without_replacement,33554432,3.0687609501183033,4,completed,2048,20.0,0.4433805056521747,0.047391292789703804
4,291,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.5591504134834878,64,standard normal at finite u_max,infinite,oracle,0.6953550480746686,1.7195788202433737,unbiased,0.00012658623185288285,8192,9375232,0.6948531129377623,0.695355062149808,1.7195788202433737,0.694853112937766,0.9893934951451727,1.719595575713815,oracle/task_011/cell_0291,118,without_replacement,16777216,0.7427679970860481,2,completed,512,20.0,0.9893934951451727,1.7195930623922937
8,331,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.87561454376181,64,standard normal at finite u_max,infinite,oracle,0.12702222531206098,0.3095294548807529,unbiased,0.2688341454327553,8192,14093824,0.1263077882209892,0.12702223037576132,0.3095294548807532,0.12630778822099303,0.16530698104163788,0.3098207954675809,oracle/task_011/cell_0331,21,without_replacement,134217728,2.80509240180254,0,completed,2048,20.0,0.16530698104163766,0.30982286269452103
2,371,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.5040375881988608,64,standard normal at finite u_max,finite,oracle,0.6967545473721289,1.7228012446885985,tail,0.15368908902238979,8192,2821632,0.6948531129377623,0.6967545624051319,1.7228012446885994,0.6948531129377666,0.9887505685958932,1.7228309203266585,oracle/task_011/cell_0371,120,with_replacement,33554432,3.9632590636610985,3,completed,2048,20.0,0.9887505685958932,1.7228291483424463
4,411,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.6422324700870793,64,standard normal at finite u_max,finite,oracle,0.4496354780486236,0.8464732969926082,tail,0.0001226838220069687,8192,37777408,0.3538601652966781,0.4496355387160353,0.8464732969926083,0.35386016529667524,0.9936531602062562,0.8743123577984975,oracle/task_011/cell_0411,142,with_replacement,16777216,1.0599964186549187,1,completed,512,20.0,0.9936531602062562,0.8743120268853457
8,451,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.7470159086079823,64,standard normal at finite u_max,finite,oracle,0.6595405559466899,1.565905520980727,tail,0.00012207949542897257,8192,73691136,0.6461398347033218,0.6595405941672261,1.565905520980727,0.6461398347033248,0.9939491327085126,1.572531061341122,oracle/task_011/cell_0451,127,with_replacement,33554432,1.0510287024080753,4,completed,512,20.0,0.9939491327085126,1.5725303827407728
2,491,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.5230044644849682,64,standard normal at finite u_max,finite,oracle,0.696999707501149,1.6778309017079132,tail,0.0016013708211827936,8192,24014848,0.6948531129377623,0.6969997200858429,1.6778309017079134,0.6948531129377664,0.9910353460900476,1.6794112189683568,oracle/task_011/cell_0491,499,without_replacement,33554432,4.092084228992462,2,completed,2048,20.0,0.9910353460900476,1.6794115477911231
4,531,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.6542085071431119,64,standard normal at finite u_max,finite,oracle,0.01176067865845598,0.004564219921149484,tail,0.4982505196494014,8192,9375232,0.010620778440383782,0.011760661146433815,0.0045642199211493786,0.010620778789724561,0.008155429825906557,0.010751976219523156,oracle/task_011/cell_0531,1,without_replacement,16777216,0.9778358787298203,0,completed,512,20.0,0.008155429825907001,0.010750460444217683
8,571,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.8187211674191593,64,standard normal at finite u_max,finite,oracle,0.01191663069211768,0.00046732127628238557,tail,0.49789652513586685,8192,14093824,0.0024145311101771982,0.011916641241228432,0.0004673212762822815,0.0024145314595179768,0.08785472163309604,0.014466853375114849,oracle/task_011/cell_0571,1,without_replacement,33554432,0.974776353687048,3,completed,512,20.0,0.08785472163309571,0.014468551425255266
4,611,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.5893084920457128,64,standard normal at finite u_max,finite,oracle,0.024677005927874418,0.029419863762212388,full,0.4963782403123532,8192,42406912,0.019891632625938738,0.024677012567396073,0.02941986376221229,0.01989163297527974,0.012080143396741572,0.02945396385372083,oracle/task_011/cell_0611,1,with_replacement,1073741824,2.2498265355825424,2,completed,2048,20.0,0.012080143396741572,0.029454226523580193
2,651,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.6403456596863493,64,standard normal at finite u_max,infinite,oracle,0.030588141303506167,0.030034663329339784,unbiased,0.4691403252224961,8192,19820544,0.025399418410134773,0.030588143264271138,0.030034663329339774,0.025399418410134662,0.052869480488397305,0.03218290022885886,oracle/task_011/cell_0651,4,with_replacement,8388608,0.7249123938381672,0,completed,512,20.0,0.052869480488397416,0.032183088445874794
4,691,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.5257695039511547,64,standard normal at finite u_max,infinite,oracle,0.10584637314839675,0.11169074328967332,unbiased,0.46723913134778633,8192,37777408,0.09196331171090666,0.10584637277669035,0.11169074328967338,0.09196331171090662,0.10702923603174928,0.11343257135841034,oracle/task_011/cell_0691,5,with_replacement,16777216,0.7335166409611702,3,completed,512,20.0,0.10702923603174931,0.1134327493953557
8,731,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.7314388785385916,64,standard normal at finite u_max,infinite,oracle,0.016593713523917163,0.011759634765588417,unbiased,0.4963533280163738,8192,73691136,0.007494841075552955,0.016593718732763604,0.011759634765588407,0.0074948409882176215,0.046543003640847014,0.014993025283165968,oracle/task_011/cell_0731,4,with_replacement,134217728,2.8822608701884747,1,completed,2048,20.0,0.046543003640847055,0.014993325120670026
2,771,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.8130615930626001,64,standard normal at finite u_max,infinite,oracle,0.020855377786788018,0.010938322271313012,unbiased,0.49319314046114643,8192,24014848,0.013804691892939397,0.020855383654758107,0.010938322271312998,0.013804692067609807,0.06205784564242316,0.018692628625512846,oracle/task_011/cell_0771,4,without_replacement,33554432,2.8104837350547314,4,completed,2048,20.0,0.062057845642423365,0.018692109940913765
4,811,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.5887827901668198,64,standard normal at finite u_max,infinite,oracle,0.17494108914585801,0.032258542066353146,unbiased,0.00012253406944171005,8192,41971712,1.3000539089702556e-08,0.17494117528610525,0.032258542066353105,1.3000722942635434e-08,0.4249823845681959,0.04118446539082471,oracle/task_011/cell_0811,194,without_replacement,16777216,0.7806920744478703,1,completed,512,30.0,0.4249823845681962,0.04118413815997991
4,851,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.9620348965111545,64,standard normal at finite u_max,infinite,oracle,0.4426736380917166,0.07971382136764034,unbiased,0.00012373310460154322,8192,41971712,1.3000539089702556e-08,0.4426736092334366,0.07971382136764026,1.3000722498546224e-08,0.7487344855374376,0.09077476415406838,oracle/task_011/cell_0851,196,without_replacement,16777216,0.7805177941918373,3,completed,512,30.0,0.7487344855374376,0.09077556033111932
4,891,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.620234626652343,64,standard normal at finite u_max,infinite,oracle,0.7129446822489814,1.6455416953355444,unbiased,0.0001220703136923934,8192,41971712,0.6948531129377623,0.7129447234305186,1.645541695335544,0.694853112937766,0.9947771938816842,1.660656100659423,oracle/task_011/cell_0891,151,without_replacement,16777216,0.7636386975646019,0,completed,512,30.0,0.9947771938816841,1.6606566025012717
4,931,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.5499307008859049,64,standard normal at finite u_max,infinite,oracle,0.7094391631880154,1.6143559951952242,unbiased,0.0001220704001595761,8192,41971712,0.6948531129377623,0.7094391996707785,1.6143559951952242,0.6948531129377662,0.9967172891348539,1.6475784498806767,oracle/task_011/cell_0931,150,without_replacement,16777216,0.7635725326836109,2,completed,512,30.0,0.996717289134854,1.647579386612004
4,971,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.5605222078183456,64,standard normal at finite u_max,infinite,oracle,0.702640267820073,1.6162218006551885,unbiased,0.0001220703125,8192,41971712,0.6948531129377623,0.7026402886351648,1.6162218006551883,0.6948531129377662,0.9957260973851134,1.6426811954269058,oracle/task_011/cell_0971,151,without_replacement,16777216,0.7680945545434952,4,completed,512,30.0,0.9957260973851134,1.6426813955256416
4,1011,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.9343200974590086,64,standard normal at finite u_max,infinite,oracle,0.020006723933967303,0.013869582736577879,unbiased,0.4745070275761854,8192,41971712,0.011255026394712458,0.020006734626028366,0.013869582736577844,0.011255026569382744,0.059590843527574405,0.018240224935154488,oracle/task_011/cell_1011,4,without_replacement,16777216,0.7098109200596809,1,completed,512,30.0,0.05959084352757421,0.018240174951990772
4,1051,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.666941356417191,64,standard normal at finite u_max,infinite,oracle,0.02478406467319741,0.014833745970462846,unbiased,0.4888901604584309,8192,41971712,0.016248256667453893,0.02478406813964703,0.014833745970462813,0.016248256754789213,0.05507465414558241,0.023091451100962078,oracle/task_011/cell_1051,4,without_replacement,16777216,0.7118039578199387,3,completed,512,30.0,0.0550746541455826,0.02309117134619832
8,12,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,gaussian,0.5302221956684693,64,standard normal at finite u_max,finite,oracle,0.06959998244034321,0.016269987190488,tail,0.1774262551267688,8192,14093824,1.3000539089702556e-08,0.06960006307822764,0.016269987190487445,1.3000722165479317e-08,0.16592818436285928,0.017090629084613854,oracle/task_012/cell_0012,40,without_replacement,33554432,0.9732507914304733,0,completed,512,20.0,0.16592818436285894,0.017089026177849645
4,52,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,gaussian,0.8989398324040607,64,standard normal at finite u_max,finite,oracle,0.06146215770051794,0.014618078140821167,full,0.15157044346299195,8192,42406912,1.3000539089702556e-08,0.06146223966956205,0.014618078140820945,1.300072272059083e-08,0.13451866988821093,0.014702590156775289,oracle/task_012/cell_0052,43,with_replacement,268435456,0.578679371625185,4,completed,512,20.0,0.13451866988821093,0.014701399870919948
2,92,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,gaussian,0.6280413553727304,64,standard normal at finite u_max,infinite,oracle,0.2116433418985228,0.05584749121661026,unbiased,0.025262438649482452,8192,2821632,1.3000539089702556e-08,0.2116432801859774,0.05584749121661026,1.3000722942635434e-08,0.10733761131539676,0.05595973649395493,oracle/task_012/cell_0092,200,with_replacement,33554432,2.8682367987930775,2,completed,2048,20.0,0.10733761131539676,0.055959777080690644
4,132,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.8128310126051048,64,standard normal at finite u_max,infinite,oracle,0.2094967694603035,0.041587607816362684,unbiased,0.000123681514065612,8192,37777408,1.3000539089702556e-08,0.20949684015454392,0.04158760781636277,1.3000722498546224e-08,0.48988412067193843,0.05012277849366051,oracle/task_012/cell_0132,231,with_replacement,16777216,0.7959073707461357,0,completed,512,20.0,0.4898841206719384,0.050122051546686745
8,172,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.6001691016419656,64,standard normal at finite u_max,infinite,oracle,0.16806393421415286,0.032667939438688454,unbiased,0.0001224638302448828,8192,73691136,1.3000539089702556e-08,0.16806404459170238,0.03266793943868834,1.300072227650162e-08,0.4340244786319424,0.04232175856541576,oracle/task_012/cell_0172,213,with_replacement,33554432,0.801355354487896,3,completed,512,20.0,0.43402447863194227,0.04232194739525316
2,212,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.7569831202088754,64,standard normal at finite u_max,infinite,oracle,0.1745119139845619,0.04093811697942472,unbiased,0.0009410217035575518,8192,24014848,1.3000539089702556e-08,0.17451198893502168,0.040938116979424635,1.3000722165479317e-08,0.3410344757434355,0.044746235813543936,oracle/task_012/cell_0212,697,without_replacement,33554432,3.003881298005581,1,completed,2048,20.0,0.34103447574343526,0.04474684539972422
4,252,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.7621142227474266,64,standard normal at finite u_max,infinite,oracle,0.11999643231687893,0.02318713283148688,unbiased,0.00033406858202523934,8192,41971712,1.3000539089702556e-08,0.11999658134524799,0.023187132831486906,1.300072272059083e-08,0.34382159929481043,0.030795636785273306,oracle/task_012/cell_0252,594,without_replacement,67108864,2.9654526710510254,4,completed,2048,20.0,0.3438215992948105,0.03079537173531147
