family,groups,dimension,steps,display_method,batch,particles,u_max,cells,finite,w1_mean_mean,w1_mean_std,w1_mean_median,ks_mean_mean,ks_mean_std,ks_mean_median,seconds_mean,seconds_std,seconds_median
mixture,64,8,512,U-WOR,4,8192,20.0,5,0,1.663292454432283,0.009315715673135397,1.6664543800712466,0.7091245651856042,0.00811941875252759,0.7074305184846709,0.7726232096552849,0.015210060428167953,0.7727770060300827
mixture,64,8,512,U-WOR,4,8192,30.0,5,0,1.6617047464654298,0.018059854507516106,1.6606566025012717,0.7121470319568385,0.008486640896794576,0.7099634010763134,0.7587949953973293,0.008832604897750214,0.7635725326836109
mixture,64,8,512,U-WOR,4,32768,20.0,5,0,1.6576026862289848,0.008537629703397696,1.6619839576118414,0.7066100381321508,0.007043642169188963,0.7046461387244299,1.3137933388352394,0.005217299143541083,1.313727792352438
mixture,64,8,512,U-WOR,4,131072,20.0,5,0,1.6607518098593446,0.008247042692272201,1.6599663165313112,0.7035450698779634,0.00525817790100074,0.7028706411704693,4.275145968049765,0.02423154003588574,4.264944490045309
mixture,64,8,512,U-WOR,8,8192,20.0,5,0,1.6719070954150417,0.055052541059361075,1.695998442834206,0.6975222846837968,0.022742089619440457,0.7044969376152773,0.784860460460186,0.004226563620342315,0.7844930849969387
mixture,64,8,512,U-WR,2,8192,20.0,5,0,1.6456404225314245,0.009230333400221401,1.643478169539238,0.7016501970419492,0.0022972309602404617,0.7013676314622102,0.7965127639472485,0.017873018528119657,0.7875090949237347
mixture,64,8,512,U-WR,4,8192,10.0,5,0,1.66896913510265,0.01052066115794889,1.6659638870126043,0.7066546069416364,0.0033789474793383388,0.706581952021173,0.8287910714745521,0.03389770626085069,0.8056102357804775
mixture,64,8,512,U-WR,4,8192,20.0,5,0,1.6494584878915053,0.009673392093609972,1.6505859546748602,0.7055380071204198,0.004589872808267643,0.7063126425394406,0.7834326222538948,0.01333105095977371,0.7778702303767204
mixture,64,8,512,U-WR,4,8192,30.0,5,0,1.6644600623495798,0.025853354308803596,1.649896898455719,0.7174299615594556,0.01535300961243238,0.7085051674979432,0.7639394208788872,0.0052136635358123766,0.7614678777754307
mixture,64,8,512,U-WR,4,32768,20.0,5,0,1.6557329577641977,0.005225000001172974,1.6534193819159793,0.7034475683452242,0.003116283599420058,0.7028419993305962,1.1609698623418807,0.007824993539239072,1.1560616940259931
mixture,64,8,512,U-WR,4,131072,20.0,5,0,1.6498011071147207,0.004195741720268392,1.651707197386344,0.6997533564291313,0.0022819569664233727,0.6997693354767592,3.4313362404704093,0.011828110903773061,3.4313043355941772
mixture,64,8,512,U-WR,8,8192,20.0,5,0,1.6658472096324348,0.05207718799828772,1.682769168895304,0.7009527989503195,0.02144442589347254,0.7061214233533625,0.7918187446892262,0.007851019676119784,0.7947094291448593
mixture,64,8,2048,Full,4,8192,20.0,5,5,0.8754924086506737,0.20343262498941234,0.840538713601483,0.37373935378212536,0.09019925355613446,0.3499064658984505,7.511417202046141,0.048754876579803486,7.497022456955165
mixture,64,8,2048,Tail-WOR,2,8192,20.0,5,5,1.5837200612203777,0.10214507113679526,1.573072573351507,0.6700854670788147,0.03046671209923197,0.6771816978973287,4.065063106268644,0.07779945622808336,4.092084228992462
mixture,64,8,2048,Tail-WOR,4,8192,20.0,5,5,1.6809925755415924,0.054914875996091024,1.7032601659041342,0.6892066378619741,0.02237408990213148,0.6990995697007475,4.069986144453287,0.1411679750757638,4.025048017501831
mixture,64,8,2048,Tail-WOR,8,8192,20.0,5,5,1.6009372425831252,0.08890930862410903,1.606976606260078,0.6494444632343643,0.0345930587435348,0.649533549506766,4.054086067993194,0.1515917063702101,3.9809049665927887
mixture,64,8,2048,Tail-WR,2,8192,20.0,5,5,1.2656477195519933,0.4581987287269818,1.556591493785553,0.5480765163945596,0.17689054390278552,0.6611788054133281,4.166052731871605,0.058757608982957045,4.172543454915285
mixture,64,8,2048,Tail-WR,4,8192,20.0,5,5,1.6331570474666166,0.10969460471747834,1.6973272517534996,0.6707606340203485,0.04461480025468145,0.6999664602188154,4.151035117357969,0.07717383334110982,4.189287558197975
mixture,64,8,2048,Tail-WR,8,8192,20.0,5,5,1.562996508045298,0.08146009048012147,1.5952278184416346,0.6398043807858147,0.027871645579297125,0.6499303242111443,4.091534546762705,0.09376028144667178,4.1050100065767765
mixture,64,8,2048,U-WOR,2,8192,20.0,5,0,1.6906619677692334,0.005477113657943992,1.6916673558958144,0.7061754717520928,0.0027923498906809435,0.7057639334290978,3.0227319672703743,0.052701927161524754,3.045525297522545
mixture,64,8,2048,U-WOR,4,8192,20.0,5,0,1.7112867914588858,0.006307369673959331,1.7102621274591845,0.7055832724590052,0.0020387313929948504,0.7061282281650796,3.0197875156998633,0.026300507031508845,3.0237467661499977
mixture,64,8,2048,U-WOR,8,8192,20.0,5,0,1.7249234504420419,0.006139392071562422,1.7242814758398768,0.7003192631584996,0.002685442471501982,0.7008460279170325,2.9766600757837294,0.019821789221378953,2.963542722165585
mixture,64,8,2048,U-WR,2,8192,20.0,5,0,1.686026905876168,0.0056345983521643725,1.6838698555843452,0.7043891512963973,0.004408751801071021,0.7037585809284405,3.0725365239195526,0.04480850823963375,3.059182995930314
mixture,64,8,2048,U-WR,4,8192,20.0,5,0,1.702892896829733,0.00737428616348235,1.7050394760797658,0.701606334084549,0.001704679945783385,0.7015282611880925,3.0634122577495875,0.053377745549811305,3.0583288818597794
mixture,64,8,2048,U-WR,8,8192,20.0,5,0,1.704062490632155,0.057351804985368286,1.7287037136510333,0.6944371758347759,0.02386758605523484,0.7032110034642909,2.989123357832432,0.0687181569938462,2.9598195552825928
weak_mixture,64,1,512,Full,4,8192,20.0,5,5,0.0104402799459493,0.0016905254907055068,0.010086767786369,0.01156981773421692,0.0023377359895142883,0.0114255549779749,0.5755992706399411,0.021173810089263178,0.5613086074590683
weak_mixture,64,1,512,Tail-WOR,2,8192,20.0,5,5,0.0441069398152492,0.05527743599007308,0.0144915675520668,0.03784419061629122,0.04166866876625536,0.0192937263719248,0.9739097654819489,0.01694371005247222,0.9733327962458134
weak_mixture,64,1,512,Tail-WOR,4,8192,20.0,5,5,0.04583163663622468,0.05879940252741058,0.0155072692862056,0.03823770997108652,0.04404889489610446,0.0125067072566083,0.97456344217062,0.01556763683184517,0.9778358787298204
weak_mixture,64,1,512,Tail-WOR,8,8192,20.0,5,5,0.04372174551192552,0.05294450908146684,0.0144685514252552,0.03857445215630813,0.042749931123498404,0.0156151068193537,0.963704789429903,0.018326210406041103,0.9517581686377524
weak_mixture,64,1,512,Tail-WR,2,8192,20.0,5,5,0.0194916961461317,0.01769900630679144,0.0135226700572595,0.01670577447023018,0.012538436718687845,0.0107656725821682,0.9961186058819294,0.03009143843122534,0.9998831450939178
weak_mixture,64,1,512,Tail-WR,4,8192,20.0,5,5,0.020628476314604578,0.020371896287188627,0.0148458484930462,0.02016627615952678,0.018173906564399336,0.0123720306589174,0.9782524563372135,0.012548030900746495,0.9780905619263648
weak_mixture,64,1,512,Tail-WR,8,8192,20.0,5,5,0.02134310475313726,0.019922857262845747,0.0138559486183215,0.01966879939681636,0.016852467889749895,0.0124678393127612,0.9921000987291336,0.015094685970380753,0.9955227822065352
weak_mixture,64,1,512,U-WOR,2,8192,20.0,5,0,0.03968877267453626,0.04106866798091583,0.0186624691799716,0.03469039670336236,0.032065744597741516,0.0161538140828327,0.695513674709946,0.015639263605886057,0.6889510937035084
weak_mixture,64,1,512,U-WOR,4,8192,20.0,5,0,0.03314634039520598,0.03717433886326317,0.0159723546044702,0.031131114480102817,0.028921311715209314,0.0170616118012964,0.6950484216213226,0.015099686392825934,0.6864480301737785
weak_mixture,64,1,512,U-WOR,8,8192,20.0,5,0,0.0382348509689992,0.03949963752966608,0.0175507626477686,0.033808783044504076,0.029446532712722257,0.0179275402633604,0.6995823152363301,0.010476260492595466,0.7039371952414513
weak_mixture,64,1,512,U-WR,2,8192,20.0,5,0,0.025067100101528655,0.019166756071953086,0.0164069840560209,0.023245503757098218,0.01666517455975496,0.0164600775045211,0.7227387550286949,0.022376303702688203,0.7095849504694343
weak_mixture,64,1,512,U-WR,4,8192,20.0,5,0,0.02581576856530356,0.02034326239640825,0.0165764783001893,0.02416489224115724,0.017377830282970103,0.0167679083334034,0.7151592095848173,0.01598795643572257,0.7092266604304314
weak_mixture,64,1,512,U-WR,8,8192,20.0,5,0,0.02157474368946872,0.018448545771482243,0.0137256675110926,0.021783284920158998,0.01536280307636832,0.0159975301327332,0.705426626931876,0.006148904914325928,0.704439259134233
weak_mixture,64,1,2048,Full,4,8192,20.0,5,5,0.0295486903805878,0.00395505562943596,0.0294542265235801,0.02695983329040378,0.005403365582775183,0.0253784840089238,2.2384983457624914,0.04247820678425633,2.2498265355825424
weak_mixture,64,1,2048,Tail-WOR,2,8192,20.0,5,5,0.019129644185870757,0.013759109081977017,0.0135432587620358,0.016960467524564503,0.005417361396016662,0.0178281733506506,3.8416451893746855,0.07331562101926671,3.813468284904957
weak_mixture,64,1,2048,Tail-WOR,4,8192,20.0,5,5,0.017972388883965622,0.009655189196600992,0.0130365430312684,0.016422368328868543,0.003589978318685173,0.0172991929373492,3.8597626484930516,0.07066517939460085,3.8185241408646102
weak_mixture,64,1,2048,Tail-WOR,8,8192,20.0,5,5,0.019705507309388297,0.013435470204518705,0.0130180920348303,0.0172636663125579,0.006207685237489563,0.0174699177106896,3.862518887221813,0.057438123603535514,3.870919533073902
weak_mixture,64,1,2048,Tail-WR,2,8192,20.0,5,5,0.0163635172252454,0.00282370790706008,0.0175374858040086,0.015761788435757682,0.0027280379626715935,0.0151688535344147,3.855214686691761,0.08265929086004092,3.8230188339948654
weak_mixture,64,1,2048,Tail-WR,4,8192,20.0,5,5,0.016429216326079882,0.003991106532726468,0.017955675199478,0.0152221163276015,0.002666877985449352,0.0156967852128742,3.9512966170907022,0.050484277676803226,3.9561338871717457
weak_mixture,64,1,2048,Tail-WR,8,8192,20.0,5,5,0.01650958296457672,0.0037175447828935435,0.0188423903032589,0.01588581110815552,0.0031128878942614634,0.0155341216576354,3.8852600306272507,0.06917793530524999,3.8705867156386375
weak_mixture,64,1,2048,U-WOR,2,8192,20.0,5,0,0.01629025873297376,0.0067891490568932076,0.0153018053596301,0.01602472905893794,0.004529603084727481,0.0136420131328429,2.751832581497729,0.04147568685637809,2.7461587209254503
weak_mixture,64,1,2048,U-WOR,4,8192,20.0,5,0,0.013837395528759077,0.005015577368937812,0.0116683192396476,0.01317734417105818,0.004536896003740152,0.0150743328567157,2.7526257201097906,0.03470713750724851,2.737263061106205
weak_mixture,64,1,2048,U-WOR,8,8192,20.0,5,0,0.01603511013001584,0.008595673594202387,0.013323706426083,0.015075914496220342,0.003664133621368014,0.0145750499923199,2.761271680518985,0.060022545652608846,2.733477456495166
weak_mixture,64,1,2048,U-WR,2,8192,20.0,5,0,0.019059224205366102,0.00831272612130003,0.0186047971775268,0.0201247178407991,0.005626497568474459,0.0203515764318292,2.8729699797928334,0.09561714383709309,2.824085846543312
weak_mixture,64,1,2048,U-WR,4,8192,20.0,5,0,0.01705260506805392,0.003202505937752876,0.0177538630191339,0.016711979815716,0.005461787553185149,0.0151028635356278,2.893894004216418,0.10871997708440363,2.8331673741340637
weak_mixture,64,1,2048,U-WR,8,8192,20.0,5,0,0.01559667124311558,0.003543244560990984,0.0162974356575199,0.01532844275804108,0.00315610217560272,0.0143430049333785,2.8440424694214017,0.05026020048514259,2.8192022033035755
weak_mixture,64,8,512,Full,4,8192,10.0,5,5,0.02647192008130922,0.011604929990564963,0.0251381366026974,0.02528452814457636,0.008903943863910123,0.0222870864366939,1.890195844694972,0.004724495973272942,1.8907711170613768
weak_mixture,64,8,512,Full,4,8192,20.0,5,5,0.028030140585160863,0.007265057064107757,0.0276486902680957,0.02749332261455084,0.00647427001049476,0.0270597165195629,1.8866843320429325,0.009023122549833272,1.8885876052081585
weak_mixture,64,8,512,Full,4,8192,30.0,5,5,0.02817378345936782,0.010520215759625081,0.0302134997377071,0.027645130540108236,0.009015885105760757,0.0297123238039597,1.8896481685340405,0.00851497095651939,1.8939507603645325
weak_mixture,64,8,512,Full,4,32768,20.0,5,5,0.025176817484900017,0.006815881987481693,0.026260800110487,0.022545806890092564,0.006075437968852596,0.023171395745524,6.507654898427427,0.0434694921915646,6.479541815817356
weak_mixture,64,8,512,Full,4,131072,20.0,5,5,0.01340923351324686,0.008130765474717127,0.0116372021640221,0.01219764014493416,0.007631423879900442,0.00941709028933,24.935584960132836,0.08263228277450756,24.89305330440402
weak_mixture,64,8,512,Tail-WOR,2,8192,20.0,5,5,0.0281438900227223,0.009996786742719801,0.0266672128833574,0.027569539553783662,0.00889977041903983,0.0270191483886372,0.9850658655166626,0.014454357814450406,0.9875623509287834
weak_mixture,64,8,512,Tail-WOR,4,8192,10.0,5,5,0.025017903234262985,0.007017772735086055,0.0246052559403193,0.0249422204398821,0.005677129756028303,0.0249794145122411,0.9901287443935871,0.04931633102870485,0.987140655517578
weak_mixture,64,8,512,Tail-WOR,4,8192,20.0,5,5,0.02497963922439046,0.007064800685161503,0.0251557764069477,0.024530029148238576,0.006270501983823879,0.0248708378476693,0.9772554509341717,0.018191757263521784,0.9743858650326728
weak_mixture,64,8,512,Tail-WOR,4,8192,30.0,5,5,0.03258213121578992,0.021513486009737664,0.0286637315741716,0.03206971631005964,0.01980869609454281,0.0285110557782486,0.9934507109224796,0.010599685495097067,0.9965078234672546
weak_mixture,64,8,512,Tail-WOR,4,32768,20.0,5,5,0.019382933594794177,0.0033170170027305964,0.0209404843969842,0.018188910507352902,0.002427469016238641,0.0189605870936553,1.413644367363304,0.007894952935182104,1.4103405177593231
weak_mixture,64,8,512,Tail-WOR,4,131072,20.0,5,5,0.0357110000539872,0.03404723132550071,0.0273671740206188,0.03232961445184756,0.030463950356867348,0.0257693361100488,4.727963098883629,0.022122219460535966,4.741257756948471
weak_mixture,64,8,512,Tail-WOR,8,8192,20.0,5,5,0.03127643223198524,0.012667153216000178,0.0319848160124939,0.031420039745933756,0.012026957793386599,0.0298744262177717,0.9859090209007263,0.013473204266317134,0.991855662316084
weak_mixture,64,8,512,Tail-WR,2,8192,20.0,5,5,0.043560222754338976,0.03582443774352563,0.0227446620136772,0.04157438348428954,0.03209171634956478,0.0230419594064466,0.9936295924708247,0.021051893757596342,0.9951806962490082
weak_mixture,64,8,512,Tail-WR,4,8192,10.0,5,5,0.032216412935192,0.014331011820582664,0.0234711806661425,0.0312543633863029,0.014068237056630184,0.0237762650388205,1.0029144315514713,0.01323956780045924,0.9978593364357948
weak_mixture,64,8,512,Tail-WR,4,8192,20.0,5,5,0.042855279062196924,0.026314466465148803,0.0339418739267501,0.0414010730287905,0.024761312353433197,0.0323039626160348,0.9871767565608025,0.026748836796832147,0.9765901863574982
weak_mixture,64,8,512,Tail-WR,4,8192,30.0,5,5,0.037805214335281424,0.021137368302206378,0.0300236256543599,0.03664595487136272,0.01810038862198347,0.03017439308706,1.003742071799934,0.022054145153398798,1.0167061164975166
weak_mixture,64,8,512,Tail-WR,4,32768,20.0,5,5,0.025008022063574657,0.007050347966520425,0.0216308377090048,0.02347146008007184,0.006707956015659402,0.0208778303619431,1.251770257949829,0.003646043739754954,1.2529438734054563
weak_mixture,64,8,512,Tail-WR,4,131072,20.0,5,5,0.020461564986258444,0.013577899155475838,0.0170772415253025,0.01840102884473884,0.012132084278290343,0.0164046234096525,3.871816376456991,0.03205662445211974,3.850507058203221
weak_mixture,64,8,512,Tail-WR,8,8192,20.0,5,5,0.051897247260564806,0.035823527641586535,0.0373909657744398,0.04750161041486326,0.030522025431648146,0.0369164194712672,0.9963929042220115,0.02173964872469616,1.007395565509796
weak_mixture,64,8,512,U-WOR,2,8192,20.0,5,0,0.03686204905605948,0.004263442863366021,0.0390430448822596,0.0349155833559846,0.0030139511869577843,0.035036718555885,0.7233118720818311,0.02308212993467023,0.7265613880008459
weak_mixture,64,8,512,U-WOR,4,8192,10.0,5,0,0.02262780364808786,0.004667487527363293,0.0218898564379648,0.022972916972544822,0.004587362945019975,0.0228323365538519,0.7138494998216629,0.0006186892674733437,0.7136618196964264
weak_mixture,64,8,512,U-WOR,4,8192,20.0,5,0,0.051749833519790546,0.04880700293828187,0.0322336313434363,0.04856905084482946,0.04304387723787998,0.0312897619239435,0.7051696226466447,0.014464236357844192,0.699759716168046
weak_mixture,64,8,512,U-WOR,4,8192,30.0,5,0,0.023231137866868798,0.005636255900961003,0.0220923425665311,0.0234232709962478,0.005127896763041685,0.0215342492020214,0.7015746593475342,0.00853559757540462,0.6964175701141357
weak_mixture,64,8,512,U-WOR,4,32768,20.0,5,0,0.01901631389158774,0.003843487262213296,0.0191532683501913,0.01773261445551848,0.0035362712117343546,0.0188838382361193,1.2566235683858396,0.00650983242817506,1.257165513932705
weak_mixture,64,8,512,U-WOR,4,131072,20.0,5,0,0.01383509303789594,0.0028954162628593402,0.0125948814517797,0.0123325558924952,0.003020889017290984,0.0106415029072963,4.219732671231031,0.036281855028482635,4.243758276104927
weak_mixture,64,8,512,U-WOR,8,8192,20.0,5,0,0.03056475558023608,0.01084058024095038,0.0237329802730504,0.03023739439383032,0.009658388908553509,0.0244546476994301,0.7250880871899426,0.006057435303519567,0.7251096628606319
weak_mixture,64,8,512,U-WR,2,8192,20.0,5,0,0.039299186012976,0.025726487416964094,0.0308182699548245,0.036727531374393926,0.02207711267731924,0.0305806943337957,0.7277371525764466,0.010491008172611503,0.729296863079071
weak_mixture,64,8,512,U-WR,4,8192,10.0,5,0,0.02860429002717694,0.009150939866685645,0.0272085277182408,0.02832644677731206,0.007912884526600824,0.0279290021073972,0.7498413391411305,0.029866704213360212,0.7702671438455582
weak_mixture,64,8,512,U-WR,4,8192,20.0,5,0,0.07038573418610097,0.038291194678829264,0.065730070739921,0.06524584758517968,0.03458653008510959,0.0594042587756574,0.7371114656329155,0.045586999891015355,0.7129896506667137
weak_mixture,64,8,512,U-WR,4,8192,30.0,5,0,0.05110227810607637,0.032017193518284,0.0371961497071644,0.04846268913775608,0.030988066191908106,0.0339964054331287,0.7119533777236938,0.006636470944068132,0.7132966369390488
weak_mixture,64,8,512,U-WR,4,32768,20.0,5,0,0.02456764117917496,0.01235436576960094,0.0271591238299792,0.02287664028209444,0.010920479795348449,0.0249257379839185,1.0986995577812195,0.006806062867832342,1.0979261845350266
weak_mixture,64,8,512,U-WR,4,131072,20.0,5,0,0.0098105941644695,0.0020151691110165343,0.0105711340077074,0.0089149678587204,0.0014017848197023452,0.0094815840900588,3.3705858856439592,0.01255445467150467,3.3785806000232697
weak_mixture,64,8,512,U-WR,8,8192,20.0,5,0,0.0480367907534844,0.03234367247288075,0.0441913032015483,0.0451355014200236,0.029324234507789773,0.0431092504013991,0.7393861720804125,0.023229817089514482,0.7315784990787506
weak_mixture,64,8,2048,Full,4,8192,20.0,5,5,0.03327698632398769,0.017368251570997757,0.0289795152444887,0.032226167843083735,0.015155815682878264,0.0284442583996739,7.48684544712305,0.03871169734301821,7.465199127793312
weak_mixture,64,8,2048,Tail-WOR,2,8192,20.0,5,5,0.03504470613157062,0.01800235009342139,0.0312698706254371,0.03228389876673452,0.015326156763748832,0.0295039552766159,3.8338669016957283,0.09563164956264798,3.79339911788702
weak_mixture,64,8,2048,Tail-WOR,4,8192,20.0,5,5,0.03312762593706206,0.023164101974044865,0.0232140201336413,0.03263448574424406,0.02030469893266085,0.0242075222453595,3.87199747338891,0.07936063367247537,3.897259905934334
weak_mixture,64,8,2048,Tail-WOR,8,8192,20.0,5,5,0.031012977118010078,0.0070809485498327645,0.0335766443397137,0.03006666694679102,0.0057862644115238395,0.0295838212585422,3.8804833367466927,0.08715659473042259,3.8632192984223366
weak_mixture,64,8,2048,Tail-WR,2,8192,20.0,5,5,0.025842600587953464,0.011051339100718753,0.0216791756854699,0.025016038127092445,0.01061496294449722,0.0198764248977321,3.921857736026868,0.07917247680684406,3.903777720406651
weak_mixture,64,8,2048,Tail-WR,4,8192,20.0,5,5,0.023916629365522902,0.004934238695296058,0.0244868118035001,0.024128389651216938,0.004358636176135474,0.0257659927817301,3.8773506713099777,0.04664971365740982,3.8818515464663506
weak_mixture,64,8,2048,Tail-WR,8,8192,20.0,5,5,0.028623415235466583,0.003810928253296071,0.0304576220791711,0.027821105670613338,0.0033702631903517965,0.0299843715026622,3.937582014873624,0.11605226855378568,3.8889948446303606
weak_mixture,64,8,2048,U-WOR,2,8192,20.0,5,0,0.02613020497644618,0.005243250621693829,0.0265389301091524,0.02562800366428548,0.0038122710220986427,0.0255610741636877,2.7794333525002,0.031287229729070186,2.777875632047653
weak_mixture,64,8,2048,U-WOR,4,8192,20.0,5,0,0.03622156464264982,0.011746947560215087,0.0322172704893449,0.03491002667459546,0.010570731908826821,0.0314238470585336,2.8413858668878675,0.09984978961005808,2.77632699906826
weak_mixture,64,8,2048,U-WOR,8,8192,20.0,5,0,0.02343333947696568,0.007588630823560268,0.022885301074126,0.02295449451729358,0.006491744009947553,0.0221491483627009,2.877910639392212,0.04226463053966344,2.856725312769413
weak_mixture,64,8,2048,U-WR,2,8192,20.0,5,0,0.026685579939438896,0.00867121360217065,0.0247526090603271,0.02660821154471546,0.0089167244201786,0.0235161525712197,2.8619944140315057,0.05053957897423721,2.8439877070486546
weak_mixture,64,8,2048,U-WR,4,8192,20.0,5,0,0.03066092600145936,0.010316478063406704,0.0284515560282432,0.0313298889649619,0.01026602635112804,0.0293110897108603,2.871621135622263,0.04188931330193856,2.8832357674837112
weak_mixture,64,8,2048,U-WR,8,8192,20.0,5,0,0.022422903756112778,0.006542635965482675,0.0211388195920893,0.022804638323192183,0.005686118464508804,0.0213550803597407,2.8897312387824057,0.0462982112335509,2.886671669781208
