step,u,ess,resampled,max_abs_state,max_abs_log_increment
1,19.980473518371582,8192.000000000016,False,4.412591493490239,7.906563544726393e-08
65,18.750615119934082,8192.000000000005,False,4.711877041160104,2.622087089404713e-07
129,17.559819221496586,8191.999999999996,False,4.985280300567975,8.355269033737249e-07
193,16.408085823059086,8192.000000000007,False,4.352566684426957,2.557621516785984e-06
257,15.295414924621584,8191.999999999885,False,4.370996132951905,7.524121372474312e-06
321,14.221806526184082,8191.999999996799,False,4.473516660375693,2.1263901335814968e-05
385,13.187260627746584,8191.9999999293195,False,4.397665627195587,5.7766670766998744e-05
449,12.191777229309082,8191.99999861658,False,4.589550339470243,0.00015105707661114046
513,11.235356330871584,8191.999975676132,False,4.548825245796985,0.0003785205593067249
577,10.317997932434082,8191.999614710003,False,4.3853419472136475,0.0009136411901110106
641,9.439702033996584,8191.994765675335,False,4.2787093430564855,0.0021208300603485614
705,8.600468635559084,8191.936072936813,False,4.275403897771899,0.004738999224078028
769,7.800297737121583,8191.301069555084,False,4.734585823451726,0.0101756661200568
833,7.039189338684082,8185.2356414582655,False,4.77857109756824,0.020891731909169958
897,6.317143440246583,8136.515183680411,False,5.208468270132511,0.04094179386232321
961,5.634160041809082,7812.108738553946,False,5.140918537220183,0.07346664219977954
1025,4.990239143371583,6162.179000633878,False,5.304902612669009,0.11697836695016932
1059,4.664044380187988,4088.7705447963463,True,5.212519052859833,0.13752461824888823
1089,4.385380744934082,6985.208438590313,False,5.808649987216831,0.166339010427574
1117,4.133038520812989,4058.181666906909,True,5.686176913494643,0.18380626707599532
1153,3.8195848464965825,4776.910824731873,False,5.346025127470092,0.22433514403323915
1158,3.7770271301269536,4023.1406675369763,True,5.34101725741789,0.22878669766064413
1188,3.5266876220703125,4083.7745989469777,True,5.162860897866077,0.2538018938259581
1211,3.340573310852051,3940.611403401163,True,4.698206811686423,0.2847149020594196
1217,3.292851448059082,7730.3548918694605,False,4.757592862649305,0.294284549564431
1231,3.1828355789184575,3806.9374990926385,True,4.546160563327056,0.28242918605387146
1251,3.028912544250489,3924.5166972393954,True,4.519739431039062,0.2860220113544709
1271,2.878804206848144,3829.611535307355,True,4.425990624391234,0.303354986197934
1281,2.8051805496215825,6670.663033032161,False,4.607404987652111,0.30462778397654183
1289,2.7469682693481454,3945.8959785083293,True,4.125946894853182,0.30019185943938476
1305,2.63237476348877,3769.306483906358,True,4.193265363038377,0.32950020713270556
1320,2.5271606445312496,3806.2451997087915,True,3.7935459099738402,0.3520561102712336
1336,2.4172973632812504,3766.87518479217,True,4.111752360522883,0.3541704032954983
1345,2.3565721511840816,6171.239153337142,False,3.868830399004844,0.3690376733702905
1350,2.323169708251954,3845.6278160430197,True,3.7737709014385787,0.3297739454474576
1364,2.2309112548828125,3968.273042791623,True,3.7585726349243576,0.34777324188580816
1377,2.146916389465332,4025.5903528937406,True,3.572219955937728,0.3527309220698832
1390,2.0645332336425786,3853.949973688773,True,3.478812502317071,0.3301060395715657
1403,1.9837617874145512,3817.5404156164186,True,3.473578869355715,0.39852875691172235
1409,1.9470262527465825,7017.2814862901705,False,3.204682138562495,0.3770881161646981
1416,1.9046020507812507,4022.98871953448,True,3.1874375339137684,0.35824649012827126
1429,1.8270540237426764,3912.957490486003,True,3.11058600465547,0.35736119476791806
1442,1.751117706298828,3780.491404058082,True,2.879799103702325,0.4343477522786844
1454,1.6824531555175777,3740.8398215535426,True,2.8902520037906303,0.3699015776977299
1466,1.6151618957519527,4087.3866995268772,True,2.82766248455047,0.4422328067141738
1473,1.5765428543090818,6365.899485665585,False,2.7431468208209204,0.4045491200247293
1478,1.5492439270019538,3774.29445451709,True,2.656687054538025,0.3748074079938039
1490,1.4846992492675788,3930.2053657343367,True,2.597101247546398,0.4292174322867784
1502,1.4215278625488288,3845.2595774399642,True,2.565745879397458,0.43272361493315287
1513,1.364827156066895,3770.9661386449843,True,2.536037038730274,0.5607852195470089
1521,1.3243150711059566,3419.5324068907953,True,2.4427407238170735,0.8319952398555036
1526,1.2993049621582036,3500.5983342605386,True,2.458673655730915,0.7453541241392806
1531,1.274533271789551,3800.735138410098,True,2.4052544795860147,0.8742032499038265
1537,1.2451219558715823,3597.5166923724305,True,2.3303863379724867,0.8268819751288817
1544,1.2112426757812504,3949.614854694311,True,2.282193542813805,0.6797272193200792
1552,1.1730957031249998,3708.207491455977,True,2.2294075191794525,0.6882994928314728
1561,1.1309099197387698,3450.517330529199,True,2.156021932843903,0.7098365783204645
1569,1.0940599441528325,3423.7329289170107,True,2.128062944702157,0.6062876346854306
1577,1.0578203201293943,3681.519641771692,True,2.0125013724387055,0.6466178681071424
1584,1.026611328125,3940.654767533789,True,2.0887868024909007,0.6553652278606058
1592,0.9915161132812502,3428.7970958915716,True,2.042642392945565,0.5988930416497636
1599,0.9613084793090824,3943.4589961722895,True,1.974067725932859,0.6750262091445731
1601,0.9527635574340818,7737.186839188266,False,1.9456475017688246,0.7032336480003288
1606,0.9315681457519537,4064.146758902342,True,1.8588615706051534,0.6986776369702697
1614,0.898151397705078,3641.161764773202,True,1.8607715936825158,0.6548122702651663
1622,0.8653450012207033,3819.459427730613,True,1.801024261551992,0.6476841943762618
1630,0.8331489562988286,3552.3385373483043,True,1.807067527680353,0.6867166005080941
1637,0.8054780960083006,3779.0394368607454,True,1.8301482823503146,0.7860357623027752
1644,0.7782745361328124,3488.7551540710483,True,1.7250907581245918,0.7113346002019251
1651,0.7515382766723633,3084.9351942899816,True,1.7569023455913824,0.780411640349245
1658,0.7252693176269532,3628.3505052954474,True,1.6842559245301674,0.822332551779175
1665,0.6994676589965823,3337.173432827817,True,1.7207131142709977,0.7779313359519253
1671,0.6777238845825198,4085.739172381604,True,1.6586127171460876,0.8128726851397072
1677,0.6563234329223634,4012.393647362608,True,1.6258301968607312,0.685524588987484
1683,0.6352663040161134,4085.422555226924,True,1.5773682745072433,0.7716202730317971
1690,0.6111335754394533,2996.781004801504,True,1.6021800968452917,0.8677438756072111
1695,0.5941820144653321,3593.742435308872,True,1.572777768726187,0.8423438991129899
1701,0.5741548538208009,3400.7597758201805,True,1.5629413944332975,0.8014623418860918
1708,0.5512237548828127,3411.337274418797,True,1.557066829981922,0.7181389029896172
1714,0.5319404602050783,2974.8122197210287,True,1.5539225572464492,0.9355825500071747
1720,0.5130004882812502,3259.3377115733715,True,1.5855049348901156,0.8376996754911088
1726,0.4944038391113283,3514.705311729566,True,1.5584912082770752,0.8975171681857632
