batch,cell_id,dataset_seed,eta_total,factor_calls,family,full_particles,ks_mean,line,log_normalizer,mean_absolute_error,method,minimum_ess_fraction,particles,phase,poisson_events,positive_mass_error,preparation_calls,projection_seed,randomized_particles,repeat,resampling_count,seconds,seconds_including_preparation,seed,setting_id,sign_joint_tv,sliced_reference_samples,sliced_w1_32,standardized_offdiagonal_second_rms,status,steps,table_nodes,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,variance_relative_error,w1_mean
4,126,405,4.0,268435456,learned,0,0.5146702045452272,explore,2187.354470542263,0.1337690386801585,tail_fixed,3.655643043856631e-05,32768,confirmation,0,0.00023971007454695603,0,20260921,0,0,554,4.3233014754951,4.3233014754951,21034060,tail_fixed,0.0019176805963721493,32768,0.1291286673377431,1.8589721896123435,completed,2048,129,2,0.5062081207033463,0.1315889289739025,0.000307963633300129,0.5730409804378098,0.13464828725055655,0.5671460620904367,0.13613188340880814
4,127,405,4.0,16908288,learned,0,0.0751632878513733,explore,203.96044339059122,0.017393928473455778,surrogate_only,0.35553870679323374,32768,confirmation,0,0.00019880045320386927,16908288,20260921,0,0,101,3.273620542138815,3.273620542138815,21034060,surrogate_only,0.0015904036256299808,32768,0.015102663388973982,0.044112788135474236,completed,2048,129,2,0.06973603729483643,0.015618580243380899,0.0002670540119570422,0.1754235878189921,0.01724830256935294,0.1640563621137428,0.01862288548468874
4,128,405,4.0,4311875584,learned,67108864,0.07050081396930731,explore,204.2905477840759,0.015904373966986636,surrogate_full,0.37017333247366657,32768,confirmation,0,0.00017117906968538676,16908288,20260921,0,0,99,15.09770916774869,15.09770916774869,21034060,surrogate_full,0.0013694325574837708,32768,0.013529849234037484,0.053528761445348225,completed,2048,129,2,0.06636580961564675,0.01450528104679838,0.00023943262843855972,0.16320139614991364,0.017279101301077085,0.151557679530943,0.017468976352586166
4,129,405,4.0,64825717,learned,263296,0.11310266570437606,explore,205.50329485963513,0.0274658550208719,certified,0.23267250449521448,32768,confirmation,31066485,0.00021315022772930558,16908288,20260921,66845568,0,105,6.6835554502904415,6.6835554502904415,21034060,certified,0.0017052018218313234,32768,0.028593165292641456,0.09876430219500232,completed,2048,129,2,0.10874776295007098,0.026166429042274085,0.00028140378648247854,0.18431540078459638,0.027093437772838333,0.1727596492455505,0.028032046126783103
4,130,406,4.0,4294967296,learned,0,0.06907245514221219,explore,183.62207241749738,0.014791928133895339,full,0.3552381415693535,32768,confirmation,0,0.004791545234286276,0,20260921,0,0,102,6.15756706520915,6.15756706520915,21034070,full,0.0374996043133834,32768,0.01852454962828348,0.025595294106708757,completed,2048,129,2,0.04864507220609367,0.008297872851843885,0.006846740220736985,0.19524433349698067,0.012157210299435214,0.17332710249293903,0.017449982036332103
4,131,406,4.0,268435456,learned,0,0.4276717616707594,explore,1344.5068118636245,0.1270235771894798,tail_fixed,3.850703150614268e-05,32768,confirmation,0,0.029707406739020073,0,20260921,0,0,503,4.3163774125278,4.3163774125278,21034070,tail_fixed,0.228278734542599,32768,0.1554048168728313,2.032732380450995,completed,2048,129,2,0.41311925466870475,0.12033831549992166,0.026921494770295998,0.4318175398157439,0.12297763497240588,0.41721102291850154,0.1313327571544335
4,132,406,4.0,16908288,learned,0,0.1014777984173586,explore,180.92492747896605,0.025669576087958276,surrogate_only,0.3736563966644462,32768,confirmation,0,0.00694681048216785,16908288,20260921,0,0,101,3.274206757545471,3.274206757545471,21034070,surrogate_only,0.054464823387905106,32768,0.024768686292520693,0.11299448233718164,completed,2048,129,2,0.08433019853502066,0.019436608612404697,0.00900200546861856,0.16198137162919635,0.02140549230860601,0.14866283249250528,0.026134733796307326
4,133,406,4.0,4311875584,learned,67108864,0.0706245068643239,explore,176.62912095963642,0.015090031170843236,surrogate_full,0.3583374537572625,32768,confirmation,0,0.005064065640698624,16908288,20260921,0,0,98,15.086656711995602,15.086656711995602,21034070,surrogate_full,0.039817480319809584,32768,0.015375256761088385,0.038677953866895425,completed,2048,129,2,0.057328858049591994,0.00985120334308965,0.007119260627149333,0.20910820919419082,0.01387733196356003,0.18741496927808224,0.017114413120128145
4,134,406,4.0,164034098,learned,1827701,0.3582671031532295,explore,179.48397402337568,0.09040805742431429,certified,0.34013608097478887,32768,confirmation,30152946,0.00905289724065034,16908288,20260921,65281163,0,103,6.904932294040918,6.904932294040918,21034070,certified,0.062395009695210224,32768,0.09169433993073285,0.7879846569402487,completed,2048,129,2,0.33200370993417694,0.0834965606374172,0.0062669852719262654,0.3381178536697728,0.08427102636733293,0.32027680229703337,0.09057671278404933
4,135,407,4.0,4294967296,learned,0,0.0680610847019362,explore,174.2542645613287,0.013624860647896014,full,0.32473450324173997,32768,confirmation,0,0.00411587671550873,0,20260921,0,0,105,6.201645180583,6.201645180583,21034080,full,0.03202835664096086,32768,0.016653221861180456,0.07519721278276767,completed,2048,129,2,0.07383006648089155,0.014833858410440931,0.007898135799107826,0.18889812053880603,0.017545390232498577,0.16993675696628333,0.016336459866456078
4,136,407,4.0,268435456,learned,0,0.3685016818984032,explore,1467.6177104562134,0.0923787397237289,tail_fixed,3.553964882521067e-05,32768,confirmation,0,0.0036454623015381507,0,20260921,0,0,499,4.317948792129755,4.317948792129755,21034080,tail_fixed,0.028221093158406353,32768,0.0922613817635402,1.0690784982437247,completed,2048,129,2,0.3553130485725587,0.08840402843815745,0.007427721385137247,0.3695693580135028,0.09174799576178833,0.35483211684033394,0.09584660420679834
4,137,407,4.0,16908288,learned,0,0.07069745659516428,explore,169.24575191860518,0.014560797512892961,surrogate_only,0.33834141595307876,32768,confirmation,0,0.0023058697721796,16908288,20260921,0,0,100,3.278754509985447,3.278754509985447,21034080,surrogate_only,0.01838434763791674,32768,0.01682455842170151,0.03109960329286435,completed,2048,129,2,0.06349954856348783,0.012315452908415995,0.006088128855778696,0.2013543981746031,0.015167361645620717,0.18289186206990765,0.016639247863656375
4,138,407,4.0,4311875584,learned,67108864,0.060426600675269504,explore,176.3555697714063,0.012964169183987587,surrogate_full,0.2988655238712819,32768,confirmation,0,0.006010224930927351,16908288,20260921,0,0,105,15.154699224978685,15.154699224978685,21034080,surrogate_full,0.04721187629617305,32768,0.012953556290883524,0.05578669658828342,completed,2048,129,2,0.06501513130799169,0.013637480549017747,0.009792484014526447,0.16701596295697085,0.01548493967330693,0.14737353734567238,0.014449494208379484
4,139,407,4.0,48214539,learned,17701,0.08857478902060728,explore,172.08052435904943,0.02044923047852608,certified,0.3485936738437596,32768,confirmation,30173387,0.005017652324998588,16908288,20260921,67091163,0,102,6.593741670250893,6.593741670250893,21034080,certified,0.0380762497945564,32768,0.02538304578776763,0.0729543250961634,completed,2048,129,2,0.07369701981366387,0.016093682451693327,0.0010249269702676048,0.17284712866259483,0.01808579909022815,0.15338818742246244,0.021850004465025406
4,140,408,4.0,4294967296,learned,0,0.07554313297405914,explore,124.38652811845681,0.020152030287163624,full,0.2937031795201282,32768,confirmation,0,0.0032745176958441334,0,20260921,0,0,97,6.114237509667873,6.114237509667873,21034090,full,0.026040312535211777,32768,0.020358851670066687,0.11147995781999401,completed,2048,129,2,0.07175880043841999,0.01885135241661367,0.005180711727960096,0.10721012531918955,0.01997249403631933,0.10658848640122098,0.020638732425890784
4,141,408,4.0,268435456,learned,0,0.48178622693726425,explore,938.4715776250872,0.12769356035152774,tail_fixed,0.00017375638776333434,32768,confirmation,0,0.011534718468175317,0,20260921,0,0,456,4.314798038452864,4.314798038452864,21034090,tail_fixed,0.09212191871386058,32768,0.1174610993755025,1.6633702034351374,completed,2048,129,2,0.491491230616582,0.129630377791409,0.01344091250029128,0.5159100140669362,0.13215285144062094,0.515258043376031,0.13105702612499143
4,142,408,4.0,16908288,learned,0,0.05611630915667445,explore,121.89350070781553,0.0115734306175658,surrogate_only,0.3316115289655364,32768,confirmation,0,0.0025743095437095586,16908288,20260921,0,0,97,3.2675718925893307,3.2675718925893307,21034090,surrogate_only,0.02043864731813672,32768,0.012913591556814024,0.041970357131590495,completed,2048,129,2,0.05769852280181466,0.012370555319703502,0.004480503575825521,0.16604786461635068,0.014908437073171204,0.15743515410455955,0.014580041645376508
4,143,408,4.0,4311875584,learned,67108864,0.10301852415043826,explore,126.51079179879237,0.023250533963999405,surrogate_full,0.3307267001893849,32768,confirmation,0,0.0037622605857818726,16908288,20260921,0,0,100,15.086657874286175,15.086657874286175,21034090,surrogate_full,0.028533715635806332,32768,0.026680974455180806,0.1596651714608524,completed,2048,129,2,0.10448898726658755,0.02428641513476362,0.0017712866795706623,0.2275498066347568,0.02669401548849007,0.22481375825768796,0.02524778579527541
4,144,408,4.0,45965987,learned,5334,0.11439302726634593,explore,120.88518779996585,0.027675619512608017,certified,0.35743316328548563,32768,confirmation,28716323,0.004830724804652983,16908288,20260921,67103530,0,97,6.409528702497482,6.409528702497482,21034090,certified,0.0384899694056844,32768,0.027690667750501535,0.11772676023609224,completed,2048,129,2,0.1068685405721005,0.025630055784919534,0.0067369188367689455,0.164928183699144,0.026767391372134783,0.15593408012831167,0.02862247761284487
4,145,409,4.0,4294967296,learned,0,0.06260889563317354,explore,124.63622152548075,0.013824985381604232,full,0.32112889746222245,32768,confirmation,0,0.00024022184271189906,0,20260921,0,0,100,6.113399475812912,6.113399475812912,21034100,full,0.0019217469139591976,32768,0.013002802485811309,0.04221396669283889,completed,2048,129,2,0.05103002493733308,0.010005564050394086,0.00020124842937850607,0.14624794721052806,0.012142327797136098,0.13156207991215135,0.014695152621253935
