step,u,ess,resampled,max_abs_state,max_abs_log_increment
1,19.688720703125004,1023.9999999999782,False,3.0120375424108903,5.452760900001487e-07
5,18.468017578125,1023.9999999994639,False,3.7559397037243083,1.7956331199419267e-06
9,17.286376953125,1023.9999999944994,False,3.0944654404567635,5.757742994660612e-06
13,16.143798828125004,1023.9999999479862,False,3.0621149930252956,1.7623722880003734e-05
17,15.040283203125004,1023.9999995428755,False,3.004676651493427,5.165855039679155e-05
21,13.975830078125002,1023.9999960830949,False,4.066106444562139,0.00014620594580220736
25,12.950439453125,1023.9999714531042,False,3.086744746818331,0.0003964259436736934
29,11.964111328125002,1023.9997713957531,False,4.011690002883022,0.0010290356835010452
33,11.016845703125004,1023.9986364132558,False,3.782621300862201,0.0025940629055605274
37,10.108642578125002,1023.9923138178655,False,3.475514095687153,0.006236531025761784
41,9.239501953125,1023.9583508446195,False,4.150916911111549,0.014583799990154054
45,8.409423828125002,1023.7782661437144,False,3.659376143640784,0.031021636060997004
49,7.618408203125003,1022.9073278261194,False,3.9403264730459036,0.0694664096525586
53,6.866455078125001,1018.8011743260048,False,4.3843165045277175,0.1491705718302449
57,6.153564453125,1005.4795724963654,False,4.413583855654192,0.2722437861430191
61,5.479736328125001,956.6463635334948,False,4.345734729911125,0.5050454620540243
65,4.844970703125,792.7132053071242,False,4.445766886061002,0.921870076826749
68,4.394531250000002,472.1359060694221,True,5.272486593669007,1.1895256164588452
69,4.249267578125001,883.5066776241563,False,5.582456604070762,1.3684582909813978
72,3.8281250000000004,348.82133767381777,True,5.473771410883255,1.989226145059709
73,3.6926269531249996,679.4547157828878,False,4.977855360048208,2.4464522523240477
74,3.559570312500001,473.1506722672003,True,5.140133586645756,3.0000998930190668
75,3.428955078125,489.2510510579277,True,4.912934046991449,3.0052996172438746
76,3.3007812499999996,496.1632383871973,True,4.483839542618301,2.9113887082729235
77,3.1750488281250004,410.97438263061446,True,4.1813085883705075,3.374074786498294
78,3.0517578125,284.02813570267,True,4.302630844137118,3.9568541185559214
79,2.930908203125001,254.29913910818468,True,4.421858457947211,3.6426852989745453
80,2.8125000000000004,304.67289156350637,True,4.142100828215754,3.7766636024375013
81,2.6965332031249996,338.0361315695938,True,4.799268163591455,3.3022329387888085
82,2.5830078125000004,195.13297584953432,True,4.1927090996897665,4.14847633367009
83,2.471923828125,140.82412265033514,True,4.1095743960465505,4.870859696309935
84,2.363281250000001,148.4385931502637,True,3.9250912332399106,4.579050378132975
85,2.2570800781250004,44.24981338723449,True,3.877980503974232,6.028361787174221
86,2.1533203125,73.70189609262862,True,3.4757391798559882,5.439024145613409
87,2.052001953125001,33.86587257955361,True,3.42378246072848,6.8484341740537324
88,1.9531250000000002,14.30547569243015,True,3.2409019492926854,7.714861756710198
89,1.8566894531249998,2.731444239094418,True,2.9157699272855164,10.193574527171098
90,1.7626953125000004,75.4343070696846,True,2.7155379391162087,6.92550829252312
91,1.671142578125,10.13931936302673,True,2.978271214766557,10.367996556351459
92,1.5820312499999996,7.8185427880761225,True,2.690123685541739,10.964649292924722
93,1.4953613281250002,3.830201525325758,True,2.8670486803764748,14.37641201925606
94,1.4111328124999998,1.059005504653695,True,2.523678860571784,17.803668812972035
95,1.3293457031250004,29.17687347133614,True,1.3223311104561466,16.85302765775085
96,1.2500000000000002,1.1024226307118692,True,2.381214894285657,24.054551099281095
97,1.1730957031249998,16.960163924089596,True,0.9292252309812024,25.037669089575395
98,1.0986328125000004,1.0280772601456474,True,2.6207564892679467,33.86541827715229
99,1.026611328125,24.588346410688928,True,0.7409276755688493,24.008920162226236
100,0.9570312500000006,2.797575655115479,True,2.3613614582849847,45.03311674605851
101,0.8898925781250002,1.7603213668865056,True,0.49690169503327025,48.773726406555056
102,0.8251953124999999,12.195754555709238,True,2.7976426576206563,58.304891014478414
103,0.7629394531250003,1.0262197831146618,True,0.7648919350742245,93.52053609787171
104,0.7031250000000001,11.166915082242994,True,2.8951266149613484,86.8443309964851
105,0.6457519531249998,1.0376684021876756,True,1.211041188743736,138.7204291156945
106,0.5908203125000002,6.027303945830186,True,3.2750802936623677,141.1651159248333
107,0.538330078125,1.262206958359034,True,2.010176324647938,225.4468333165448
108,0.4882812499999997,1.00001004682409,True,3.3720075389222552,317.5610516455791
109,0.4406738281250001,3.087083925510447,True,2.5885581546451677,330.55456158889814
110,0.3955078124999999,1.0195056630625718,True,4.599223536246461,542.1637170207661
111,0.3527832031250002,1.0083628254071129,True,4.134653043384769,845.6990002923952
112,0.31250000000000006,1.6566681991799856,True,6.631329844740823,1337.974681080815
113,0.27465820312499983,1.951432268206286,True,7.054010882357508,2274.3369440661927
114,0.23925781250000014,1.0000000149993866,True,10.055512797734911,4038.8524206313164
115,0.20629882812499997,1.0,True,10.792929069801058,6481.256386227449
116,0.1757812500000002,2.0000000031002476,True,14.711603494628019,10008.36255783082
117,0.14770507812499972,1.0,True,15.734370724870297,16244.440203270122
118,0.12207031249999993,1.0,True,18.4769252677747,22337.36091983
119,0.09887695312500011,1.0264505391694143,True,17.865573142876435,27363.745260846597
120,0.07812499999999976,1.2137373334938661,True,17.44751517037284,28744.82380555268
121,0.059814453124999924,1.9999999999934133,True,12.45415291973568,23781.66222418884
122,0.04394531250000005,1.0,True,8.431625931293999,13220.650245067574
123,0.03051757812500014,1.0,True,2.895149243862684,4567.8185655066745
124,0.01953124999999994,1.1966094936673164,True,1.6269024272185404,786.1407136923906
125,0.010986328125000012,11.01785691188908,True,0.6164117416735317,45.58163197275013
