step,u,ess,resampled,max_abs_state,max_abs_log_increment
1,19.96095657348633,4095.9999999999927,False,4.325472532314183,2.2886803395942045e-07
33,18.73170852661133,4095.9999999999955,False,4.170810382147746,7.589812443213269e-07
65,17.541522979736328,4095.9999999999945,False,4.510917078000197,2.418206987603813e-06
97,16.390399932861328,4095.999999999989,False,4.83579218466489,7.4020313886767314e-06
129,15.27833938598633,4095.999999999912,False,4.491731198419594,2.1766671779613546e-05
161,14.205341339111328,4095.999999997881,False,4.169287238683708,6.151980499910056e-05
193,13.17140579223633,4095.999999952641,False,4.286483070475287,0.00016715618257307955
225,12.176532745361328,4095.999999042262,False,4.2039547401674975,0.0004362843412258079
257,11.22072219848633,4095.999982954585,False,4.274979620038352,0.001094911589713819
289,10.303974151611328,4095.9997281328624,False,3.9985711188269963,0.002639348935273595
321,9.426288604736326,4095.996257994003,False,4.1711491226143025,0.006112064638421722
353,8.587665557861328,4095.9543930169575,False,4.6289963971346415,0.013597651064263196
385,7.78810501098633,4095.5098367989194,False,4.852549640690318,0.029350580999577307
417,7.027606964111328,4091.343227633912,False,5.465068696899588,0.06011322849085751
449,6.306171417236327,4057.232983140293,False,6.845496738754155,0.11455299779093785
481,5.623798370361328,3837.8225407054706,False,6.64817520573842,0.2042793819705288
513,4.980487823486329,2791.839922149517,False,7.271747664013933,0.3259206444925509
525,4.749317169189454,2012.9570524756798,True,7.5033019143396285,0.3930118832002029
545,4.376239776611328,2916.8163864064686,False,8.189236185832153,0.48686246794268606
553,4.231281280517579,1950.958806887817,True,7.664982809870116,0.47876170811252455
573,3.8795661926269536,1906.5560529849456,True,7.776300897007866,0.5497103244731445
577,3.811054229736329,3917.3962188212104,False,7.871884187415033,0.5939330983705632
589,3.609180450439454,1978.1557741157085,True,8.06069889159672,0.5974606920409421
603,3.380603790283203,2010.7115156037892,True,7.995404682147829,0.5981961123844611
609,3.284931182861328,3478.3801935591655,False,8.143267941298665,0.6141122696538917
616,3.1750488281250004,2009.7195991042995,True,7.826033960896541,0.6223577983778478
628,2.9910278320312504,1813.2669788420067,True,8.008883961581185,0.5469528152887569
639,2.827167510986328,2027.8409992966845,True,7.505688413243358,0.5633968123700032
641,2.797870635986329,3987.7434022369575,False,7.728973748555369,0.6008524137961531
650,2.6679229736328134,1792.137672575214,True,7.429248021577407,0.6092538333546413
659,2.5410652160644536,1800.1164440823998,True,7.2595537381076705,0.5622560318351049
668,2.4172973632812504,1803.647666545949,True,7.116367915394756,0.6216204062304549
673,2.349872589111328,3186.1231949989024,False,6.880319206013079,0.6106078055237869
677,2.2966194152832036,1865.1580171250637,True,6.920117440313627,0.5300229474603898
686,2.179031372070313,1867.1036262068094,True,6.640655968185046,0.5785826573713609
695,2.0645332336425786,2010.7231241838592,True,6.432794650578234,0.7157252684696911
704,1.9531250000000002,1895.0093217932022,True,6.148934590092616,0.5243292542538931
705,1.9409370422363288,4052.2532543400457,False,6.273732185331168,0.5727156617617093
713,1.8448066711425783,1715.0613167275512,True,5.958431754326909,0.5844328926880145
722,1.7395782470703125,1736.0908512447586,True,5.762211136663473,0.5900109842324259
730,1.648635864257812,1453.8463851559948,True,5.80385262422762,0.8538628199590979
737,1.5710639953613281,2160.086285226086,False,5.520466505219708,0.8236358392138383
738,1.5601348876953127,1802.784797214841,True,5.586494485284072,0.7587032309872386
746,1.4740753173828125,1718.56991364736,True,5.468003862876435,0.9465213186331104
752,1.4111328124999998,1655.6312386083853,True,5.270462747185513,0.9000310863247585
758,1.3495635986328123,1777.419256326093,True,5.048755440266672,0.9467412782667588
764,1.2893676757812498,1976.554379233734,True,4.970016608537411,0.7471504056694079
769,1.2402534484863286,1836.1363177553496,True,4.853626555281053,1.2406496147376063
775,1.1825752258300786,1813.1690873177715,True,4.695529740698583,1.0767176693443443
781,1.1262702941894536,1746.3627181589238,True,4.47347038629196,0.831933239566378
786,1.0803985595703125,1933.7835081037042,True,4.269572855459734,1.1859359281041961
791,1.035480499267578,1493.9348519178359,True,4.187005436458233,1.0995009546288796
795,1.0002326965332031,1878.1960798358512,True,4.251346426294441,1.8908027984018874
799,0.9655952453613283,1766.8920373252902,True,4.095089550725103,1.214579850993872
801,0.948505401611328,3252.685946900091,False,4.2340500924412545,1.6617928363982175
803,0.9315681457519537,1864.9154041592662,True,4.027709221223789,1.5789517389036205
807,0.898151397705078,1865.9386654256823,True,3.8746412432089534,1.330683828330818
811,0.8653450012207033,1798.1668609799578,True,3.879219308917788,1.5268624592700604
815,0.8331489562988286,1916.1663257434363,True,3.804491302628292,1.201963686661346
819,0.801563262939453,1547.5934605554125,True,3.686936557022528,1.8067511028738974
823,0.7705879211425782,1572.5502577110412,True,3.651261059257812,1.6134849860882092
826,0.7477569580078126,1891.8947025703758,True,3.600849005838875,1.716204174958347
829,0.7252693176269532,1823.9430251106726,True,3.486040102875901,1.674657268332344
832,0.7031250000000001,1090.80560840047,True,3.583659907631801,1.7750558171820245
833,0.6958198547363285,3483.7348399134385,False,3.550551741062176,2.1824204972327235
835,0.6813240051269531,1137.285224096346,True,3.4803493557455742,1.6995711463663667
838,0.6598663330078125,1340.472753550218,True,3.411920914098974,2.1077002118930044
841,0.6387519836425781,1660.9401952606636,True,3.5087855544330724,1.909922215467367
845,0.6111335754394533,1550.7741214199011,True,3.385076899413832,1.54763574465011
848,0.5908203125000002,2005.2661166517964,True,3.2574759649989513,1.7258066464036417
851,0.5708503723144533,1783.9962195215558,True,3.209960971747415,1.777782752695999
854,0.5512237548828127,1735.4847547893742,True,3.200945477425185,2.2619070972908326
857,0.5319404602050783,1406.011444063255,True,3.222707133374409,1.7429736253259756
860,0.5130004882812502,1526.4461123034673,True,3.2563018852142194,2.1349608447113693
863,0.4944038391113283,1932.6914050590287,True,3.100353954170231,1.8682634773829623
865,0.48219680786132807,2533.020501393253,False,3.2357558572041683,2.1003502046095526
866,0.47615051269531267,1762.8002264968586,True,3.1397825432322146,2.0642191363089863
869,0.45824050903320324,1183.9097377459307,True,3.0997303326242647,1.780128330952025
871,0.44649124145507807,1851.9519164777626,True,3.137449720994758,2.663563058201378
873,0.43489456176757846,1170.6254383066746,True,3.2041741836680826,2.5928171393464448
875,0.42345046997070324,779.7416450555439,True,3.210116797359292,2.84286382030811
877,0.412158966064453,1679.747437209299,True,3.252983757688009,2.2567688868144535
879,0.4010200500488284,1987.1810485467613,True,3.1690188017544387,1.8955725205843856
882,0.3845977783203128,1398.4000212188828,True,3.0489241591602902,2.6466447582490225
885,0.36851882934570335,1429.665040660208,True,2.9558371316194223,1.9139977517405937
887,0.3579902648925782,1881.110887731342,True,2.994031419089672,2.1835883129453357
890,0.34248352050781256,1324.500406911884,True,3.010718250913617,2.2626196332040522
892,0.3323364257812499,1767.6964288297838,True,2.9357098332678824,2.6865256413306846
894,0.3223419189453127,1680.145254908694,True,2.844988054609491,2.44117930050531
896,0.31250000000000006,2001.2581412237641,True,2.8739201570672774,3.3647991222231526
897,0.3076362609863283,3323.150631456449,False,2.828978615283848,2.3876772999293028
899,0.2980232238769531,1279.4037567760022,True,2.9068361114660646,2.354043950992887
901,0.28856277465820296,2018.522699523509,True,2.8552880616950915,2.3657373453818336
904,0.27465820312499983,1271.3542006895143,True,2.8446407981621227,2.4996739366942506
906,0.26557922363281267,1552.7620423489893,True,2.7910863331395976,2.5527626328932347
908,0.25665283203125,1488.5231467144183,True,2.7583350725273497,2.6044148185602762
910,0.24787902832031233,1411.2125974705518,True,2.736722313472156,2.9470029125099524
912,0.23925781250000014,1484.3438189162705,True,2.7056753542488297,2.987631686424586
914,0.23078918457031247,1110.7384709024038,True,2.7750442855876685,2.8200621775068018
916,0.22247314453125025,1987.0711458421613,True,2.7398264733186526,2.74552955732048
918,0.2143096923828122,1789.3392041031677,True,2.780311459386097,2.54665523183557
920,0.20629882812499997,1581.7302652150815,True,2.7438004892783363,2.4173855609672503
923,0.19456863403320349,1186.1453086822492,True,2.609766012671723,2.446205162929987
926,0.18318176269531247,853.972255180526,True,2.6079649246121437,2.780524226712888
928,0.1757812500000002,1457.9690381833766,True,2.7120231150674323,3.87902763956431
929,0.17213821411132846,2802.0842859570066,False,2.618254459861494,2.5632195519901737
930,0.16853332519531222,1425.3096266395432,True,2.6174636043621073,2.283517891440339
932,0.16143798828124994,1289.9559406857106,True,2.6043568028323967,2.5070961556931306
934,0.15449523925781267,810.9561056714801,True,2.660515932556503,3.2333612276035018
936,0.14770507812499972,1125.9294137668687,True,2.6488914898642233,2.2611057920066058
938,0.14106750488281244,1579.206950540657,True,2.7126118007876956,2.803373336879275
940,0.13458251953125017,1841.099026029328,True,2.675307124309277,2.0666859529430566
942,0.12825012207031222,1340.4341654583664,True,2.6111776498566472,3.572311814299499
944,0.12207031249999993,1249.7644397900388,True,2.643148286523508,3.6644107009210964
946,0.11604309082031264,1279.3987450431441,True,2.509555244576898,2.69169194633543
948,0.11016845703124974,1532.8644861273578,True,2.5313432191747913,2.556805623394035
950,0.10444641113281243,1988.5779171451632,True,2.544943734390202,2.2980571455941283
952,0.09887695312500011,410.0751789108992,True,2.4889136633715303,2.975301290491736
954,0.09346008300781225,1669.148304449443,True,2.4506703629548574,2.488180622621456
956,0.08819580078124993,1737.510441643815,True,2.4369989867287396,2.1667103245666013
958,0.0830841064453126,1775.1651643152038,True,2.4557824146061042,2.095782889873187
960,0.07812499999999976,1858.7296380136113,True,2.4600389899833135,2.995971910261631
961,0.07570266723632797,2914.4070007088294,False,2.513349263568228,2.9740250932817522
962,0.07331848144531243,1924.108951269167,True,2.4311375592712268,2.245997084593823
965,0.06639480590820328,1606.5256021382731,True,2.3978712291279547,2.029516431355319
968,0.059814453124999924,1724.2869522570063,True,2.415441862228118,2.2310480978434386
971,0.05357742309570326,1760.066590305508,True,2.382779906540615,2.231558664652693
974,0.047683715820312424,1872.0412522882075,True,2.356884898659532,1.742711693632883
977,0.042133331298828236,1281.0691082434062,True,2.400528243442743,1.8960036862395053
980,0.03692626953124993,1784.1602319904432,True,2.3937620375778135,2.0038754518127346
983,0.032062530517578215,1846.3338252027552,True,2.389791189977517,1.82342752552659
986,0.027542114257812434,1830.8964110867107,True,2.4234497262593733,2.4210227084166034
990,0.022048950195312614,870.8611481764701,True,2.3482551882810125,1.8282271803844474
992,0.01953124999999994,2005.9976749915443,True,2.3809462655759726,1.5236807212454153
993,0.018329620361328108,3535.27881972594,False,2.378969920155324,2.0408451896949376
995,0.01604080200195318,1959.3120988338123,True,2.37189371282078,1.6430760068229024
999,0.011920928955078106,1625.5428812459354,True,2.3172974378234446,1.867198493828466
1002,0.009231567382812568,2023.1269171377273,True,2.3602371965510436,1.385655653586211
1006,0.006179809570312507,1415.1037937310887,True,2.387381216319586,1.8580510285318521
1010,0.003738403320312468,1369.3256302856337,True,2.386571074596834,1.6490385665275462
1018,0.0006866455078125008,1942.8859602825355,True,2.372850292527524,0.5939509789954267
1024,0.0,3961.947198292262,False,2.3610074140618633,0.05233951186371665
