batch,cell_id,dataset_seed,eta_total,factor_calls,family,full_particles,ks_mean,line,log_normalizer,mean_absolute_error,method,minimum_ess_fraction,particles,phase,poisson_events,positive_mass_error,preparation_calls,projection_seed,randomized_particles,repeat,resampling_count,seconds,seconds_including_preparation,seed,setting_id,sign_joint_tv,sliced_reference_samples,sliced_w1_32,standardized_offdiagonal_second_rms,status,steps,table_nodes,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,variance_relative_error,w1_mean
4,30,203,1.0,268435456,learned,0,0.06160157758305157,explore,166.4679187417659,0.011689114719491439,full,0.03339644391390219,8192,development,0,0.0042180057239551896,0,20260921,0,0,85,0.7158599272370338,0.7158599272370338,21012040,explore_00,0.03374404579162198,32768,0.013408275073724378,0.036234696153988846,completed,512,129,0,0.058102350721674564,0.01054420967540149,0.0036697911157383047,0.19863701344236123,0.013189317559688083,0.20205539559082208,0.013655292040741828
4,31,203,1.0,16777216,learned,0,0.4879930433483149,explore,3192.3214920249497,0.11672200339551278,tail_fixed,0.0001220703156804941,8192,development,0,0.006237948848627936,0,20260921,0,0,199,0.6455539017915726,0.6455539017915726,21012040,explore_01,0.04990359078900421,32768,0.11987015829696018,1.5304776301605347,completed,512,129,0,0.48510912323456157,0.11667546651372195,0.005689734240411051,0.5063546891288306,0.12341166378301091,0.5073576973603744,0.12368302406718773
4,32,203,1.0,2129920,learned,0,0.07897953519761931,explore,166.220146036472,0.015731800238534363,surrogate_only,0.05460937774093679,8192,development,0,0.0029665869192865117,2129920,20260921,0,0,89,0.8346025608479977,0.8346025608479977,21012040,explore_02,0.023732695354275368,32768,0.019757607406026213,0.0782058876318403,completed,512,65,0,0.07912867770934441,0.015853471536079113,0.002418372311069627,0.19912395325601695,0.019745859962658773,0.20220538912173117,0.01916515310016974
4,33,203,1.0,270565376,learned,4194304,0.07136448310771061,explore,166.45718904767853,0.01491408290241477,surrogate_full,0.07542841482314638,8192,development,0,0.002392003710473505,2129920,20260921,0,0,86,1.636818639934063,1.636818639934063,21012040,explore_03,0.019136029683770404,32768,0.01508436231654333,0.04189538413965531,completed,512,65,0,0.06813034728842698,0.013769177858324821,0.00184378910225662,0.1767713320593428,0.015920858055062614,0.18010880778543123,0.01698478346588552
4,34,203,1.0,45335395,learned,649637,0.07914388896229835,explore,161.09740071062188,0.017456661750646363,certified,0.09031055759402928,8192,development,1628707,0.002708980845165925,2129920,20260921,3544667,0,84,1.518415316939354,1.518415316939354,21012040,explore_04,0.02167184676131142,32768,0.01642795432733532,0.047970232987614665,completed,512,65,0,0.07292420880335501,0.015806471929560063,0.00216076623694904,0.1828803919661921,0.01777687252436424,0.18595062414605407,0.019028975542363328
4,35,203,4.0,35674174,learned,496655,0.06475596862715022,explore,162.47499154965942,0.012621226057536052,certified,0.07341525309649231,8192,development,1758334,0.0035576133133564504,2129920,20260921,3697649,0,86,1.4289085417985916,1.4289085417985916,21012040,explore_05,0.02846090650683414,32768,0.015858442696729848,0.03132376298299617,completed,512,65,0,0.07016008923707229,0.014487775721211446,0.0030093987051395656,0.19469111779569087,0.01669334332048619,0.19811416912833799,0.015005431084148754
4,36,203,1.0,4227072,learned,0,0.094704367736417,explore,163.05642849993154,0.020896938631797052,surrogate_only,0.09715436855644213,8192,development,0,0.003480266877390786,4227072,20260921,0,0,85,0.8265763483941555,0.8265763483941555,21012040,explore_06,0.02784213501910819,32768,0.01948736774543034,0.07582530691409409,completed,512,129,0,0.09152116022261506,0.019752033587707104,0.002932052269173901,0.17719727893197512,0.022195164010161583,0.18025708036163665,0.02252095240698796
4,37,203,1.0,272662528,learned,4194304,0.07407437303208451,explore,169.8064630419379,0.015409508279744882,surrogate_full,0.014863922215622183,8192,development,0,0.0022398014321973,4227072,20260921,0,0,87,1.561374232172966,1.561374232172966,21012040,explore_07,0.017918411457562674,32768,0.017191986785010674,0.04399213312338209,completed,512,129,0,0.07266491869689827,0.015222661108382933,0.0016915868239804153,0.18563940999122067,0.017220182402403,0.1891218857570708,0.017718271530278773
4,38,203,1.0,25297400,learned,293309,0.06303614490449341,explore,163.69727158147643,0.012599605370276719,certified,0.04254113484967909,8192,development,2298552,0.0022423556250648546,4227072,20260921,3900995,0,85,1.494833555072546,1.494833555072546,21012040,explore_08,0.01793884500050351,32768,0.013122271987661863,0.04657664066141228,completed,512,129,0,0.0624389451916459,0.012256684570614976,0.0016941410168479698,0.1709762616319918,0.014211037767311412,0.17446236367451556,0.01471052289782231
4,39,203,4.0,7452787,learned,6584,0.07311510221167478,explore,164.58741352348576,0.015046711976354637,certified,0.004309904832244612,8192,development,2804339,0.0037188325540808446,4227072,20260921,4187720,0,85,1.3406884707510471,1.3406884707510471,21012040,explore_09,0.029750660432629614,32768,0.01679215894219715,0.048198084834007074,completed,512,129,0,0.07468051292798805,0.01559250290942903,0.0031706179458639598,0.17748206211411166,0.019505027698248294,0.18072753309400102,0.018973757948959426
4,40,200,1.0,268435456,learned,0,0.06612248846951116,explore,81.24771513680739,0.013323199018045559,full,0.02702504715948503,8192,development,0,0.0009062889569106966,0,20260921,0,0,77,0.6770964153110981,0.6770964153110981,21022010,explore_00,0.007249764171792203,32768,0.01583945262440398,0.03943109296337345,completed,512,129,1,0.06001488355538076,0.011477847050161062,0.0009873777640128248,0.16377744061862357,0.014221357603070948,0.16813809021264958,0.015559303573107239
4,41,200,1.0,16777216,learned,0,0.6060065242960769,explore,1341.3467775226022,0.15052074595498757,tail_fixed,0.00012207044201951133,8192,development,0,0.0020262347130347025,0,20260921,0,0,153,0.6042008176445961,0.6042008176445961,21022010,explore_01,0.01620933022078626,32768,0.13557419258166697,2.2756144346342166,completed,512,129,1,0.60565809275616,0.14933691045524783,0.0021073235201368307,0.6778834168498795,0.1510343316805265,0.6793476660921998,0.1524680359884807
4,42,200,1.0,2129920,learned,0,0.07455398959646636,explore,85.96051795016118,0.0164643639489723,surrogate_only,0.03168195556806193,8192,development,0,0.001417322078262252,2129920,20260921,0,0,78,0.832829050719738,0.832829050719738,21022010,explore_02,0.011338029142606338,32768,0.01792402834272344,0.0589174595468155,completed,512,65,1,0.06915369072724184,0.01477372134328555,0.0014984108853643803,0.17582949053744817,0.017000489275123314,0.17981311395387908,0.017591005718321548
4,43,200,1.0,270565376,learned,4194304,0.06722123244346355,explore,80.23489421581938,0.013825591561097278,surrogate_full,0.04673175330239911,8192,development,0,0.0009271933004763129,2129920,20260921,0,0,74,1.641386691480875,1.641386691480875,21022010,explore_03,0.0073842652212682686,32768,0.016040586799178115,0.05291825248876479,completed,512,65,1,0.06207083457347382,0.012359813388925216,0.0008447426743319287,0.17482912328151598,0.015347463079173316,0.17890746093068766,0.016542576369538216
4,44,200,1.0,43945038,learned,627223,0.05961121022343319,explore,87.12433683054196,0.010451912145318064,certified,0.07614116160737394,8192,development,1672846,0.001232464018515511,2129920,20260921,3567081,0,81,1.4925846010446548,1.4925846010446548,21022010,explore_04,0.009859164664631504,32768,0.015041486305706647,0.05039724999250375,completed,512,65,1,0.05766005432023369,0.009546090547028138,0.001313552825617639,0.1999852402355044,0.013706375331976581,0.2040765879509699,0.013775986367835672
4,45,200,4.0,33942351,learned,468644,0.046990902900237816,explore,88.92162772025844,0.006157437723750325,certified,0.07024847721604184,8192,development,1819215,0.0009295893295178416,2129920,20260921,3725660,0,82,1.5017933994531631,1.5017933994531631,21022010,explore_05,0.007436167152653411,32768,0.011673234798482403,0.03470980993451505,completed,512,65,1,0.04127153581445315,0.004234468553941613,0.0010106781366199698,0.1992154103993064,0.010829802290267893,0.20344369748958507,0.011353779793160573
4,46,200,1.0,4227072,learned,0,0.06191712190557759,explore,84.08749314897312,0.011458625452449248,surrogate_only,0.027943057650634297,8192,development,0,0.0006195911006097578,4227072,20260921,0,0,79,0.8208558820188046,0.8208558820188046,21022010,explore_06,0.004956181321387095,32768,0.014022182295578636,0.04712703416770973,completed,512,129,1,0.06369432147379656,0.012029877313753237,0.000700679907711886,0.17885301991124458,0.014932929281024637,0.18294036798305396,0.014435810955481897
4,47,200,1.0,272662528,learned,4194304,0.06556156825680903,explore,84.34316355665429,0.013063106822773164,surrogate_full,0.054700389823139135,8192,development,0,0.0006061906702006252,4227072,20260921,0,0,79,1.6227850876748562,1.6227850876748562,21022010,explore_07,0.004848977878112745,32768,0.01590928410424287,0.04521242577275776,completed,512,129,1,0.05416391445566504,0.009660749913109706,0.0006872794773027534,0.18668968961114435,0.012852206151167233,0.19065604592283814,0.015304962368050012
4,48,200,1.0,21753722,learned,232437,0.04765965761465916,explore,83.37202382603814,0.006222979377569708,certified,0.04265130238838679,8192,development,2650682,0.0007016291666500818,4227072,20260921,3961867,0,76,1.4000655300915241,1.4000655300915241,21022010,explore_08,0.005612485849709111,32768,0.012034594031721888,0.030465299934314013,completed,512,129,1,0.04618847296166777,0.00570603112793458,0.00078271797375221,0.217097294514432,0.011125901298247169,0.22097264206829748,0.011849148725797402
