batch,cell_id,dataset_seed,diffusion,dimension,ess_fraction,family,groups,ks_mean,line,log_normalizer,mean_absolute_error,method,particles,phase,positive_mass_error,projection_seed,repeat,seconds,seconds_including_preparation,seed,setting_id,sign_joint_tv,sliced_reference_samples,sliced_w1_32,standardized_offdiagonal_second_rms,status,steps,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,u_max,variance_relative_error,w1_mean
8,342,905,1.0,8,0.5,learned,64,0.13028262743160554,paper_anchor,67.27261882252596,0.026926113513669546,tail_anchored,8192,confirmation,0.009597933392837332,20260921,0,1.223294734954834,1.223294734954834,21059060,anchor_n8192_k1024_m8,0.07318167740736599,32768,0.03552009119869658,0.1288505655395935,completed,1024,4,0.13741895556453904,0.029172801698741008,0.009833819432786297,0.2543908998494532,0.03186910862706299,20.0,0.2512931494313292,0.03045846662480329
4,343,905,1.0,8,0.5,learned,64,0.04472826472204829,paper_anchor,66.31337716725294,0.007647024476698733,tail_anchored,32768,confirmation,0.006786045776316835,20260921,0,3.904133342206478,3.904133342206478,21059060,anchor_n32768_k2048_m4,0.05118148009482172,32768,0.011689490630596834,0.0610133660192501,completed,2048,4,0.05805178707149675,0.011844482708835443,0.0070219318162658,0.16267571905674771,0.013508661767028272,20.0,0.15926542463039783,0.010843196271773107
4,344,906,1.0,8,0.5,learned,64,0.09195581724811372,paper_anchor,87.6384904003194,0.021591969433097685,full,32768,confirmation,0.01062300074042128,20260921,0,6.0968951135873795,6.0968951135873795,21059070,full,0.07080317978465636,32768,0.02280227943661638,0.08848531249942061,completed,2048,4,0.10851667280596754,0.02649444972841888,0.010947139146391845,0.23631546999782382,0.028969774303334757,20.0,0.2317621761668786,0.024082029816118226
4,345,906,1.0,8,0.5,learned,64,0.05359015912595956,paper_anchor,94.14977808981456,0.012240629690433168,factorized_full,32768,confirmation,0.013995001423528441,20260921,0,6.120104055851698,6.120104055851698,21059070,factorized_full,0.10135200999902115,32768,0.016638164636220563,0.022066309798154635,completed,2048,4,0.07092169373178123,0.017674720917175656,0.014319139829499006,0.14642020265893735,0.019161308890362244,20.0,0.14186955948650004,0.01441747330223513
8,346,906,1.0,8,0.5,learned,64,0.08587046355040079,paper_anchor,93.74424527312135,0.01772639968264744,tail_anchored,8192,confirmation,0.008907115041904633,20260921,0,1.2336754016578197,1.2336754016578197,21059070,anchor_n8192_k1024_m8,0.05802104452274329,32768,0.02334183948866968,0.13143316583183093,completed,1024,4,0.09124801314102497,0.018472150048564503,0.009218997480172679,0.20208931158258286,0.021975199571755536,20.0,0.19730723209973144,0.02115592943883837
4,347,906,1.0,8,0.5,learned,64,0.08597029155194354,paper_anchor,86.56346101122135,0.0189752585515416,tail_anchored,32768,confirmation,0.008590094625901202,20260921,0,3.9506786726415157,3.9506786726415157,21059070,anchor_n32768_k2048_m4,0.05409344401067062,32768,0.018116706394330138,0.05615248985409882,completed,2048,4,0.10353721579676431,0.024152209391390213,0.008901977064169248,0.18556726185232159,0.025908128845756724,20.0,0.17987192349544198,0.02161202053974863
4,348,907,1.0,8,0.5,learned,64,0.0846861764157179,paper_anchor,140.4496731241003,0.02239118703739438,full,32768,confirmation,0.000889532945396758,20260921,0,6.0814115181565285,6.0814115181565285,21059080,full,0.0071162635081869945,32768,0.026314126359641796,0.08673980364862316,completed,2048,4,0.1025782011857517,0.02755101789512169,0.00100622789051162,0.11201310649898835,0.02809133617452029,20.0,0.11011897205129419,0.023127379168299322
4,349,907,1.0,8,0.5,learned,64,0.04985951821972695,paper_anchor,154.69555228566034,0.010643355506814486,factorized_full,32768,confirmation,0.0007929810522183944,20260921,0,6.129633639007807,6.129633639007807,21059080,factorized_full,0.0063438483627623575,32768,0.013781692937696304,0.014320905512985137,completed,2048,4,0.07649091438607088,0.01824859407932504,0.0009096759973332563,0.13761861668250136,0.019734363793954084,20.0,0.13590045424448405,0.012753725524625757
8,350,907,1.0,8,0.5,learned,64,0.08361873587488763,paper_anchor,137.78880994775952,0.018721901455125284,tail_anchored,8192,confirmation,0.001356194284358155,20260921,0,1.2233977615833282,1.2233977615833282,21059080,anchor_n8192_k1024_m8,0.010849554219878547,32768,0.02343536080044984,0.05267260344804707,completed,1024,4,0.1084082347023044,0.025557527023000376,0.001472889229473017,0.19803745749821028,0.027296318407208052,20.0,0.1965752140386952,0.020648236368768398
4,351,907,1.0,8,0.5,learned,64,0.11265710881532623,paper_anchor,149.2912477804614,0.028131831244288905,tail_anchored,32768,confirmation,7.469862895062573e-05,20260921,0,3.8193063102662563,3.8193063102662563,21059080,anchor_n32768_k2048_m4,0.0005975889766224318,32768,0.029587693369295995,0.09432960078879442,completed,2048,4,0.12808885611686716,0.032449911461440786,0.00019139357406548763,0.1904302472773308,0.033596479482378906,20.0,0.18842687451369447,0.028984795914441686
