batch,cell_id,dataset_seed,diffusion,dimension,ess_fraction,family,groups,ks_mean,line,log_normalizer,mean_absolute_error,method,particles,phase,positive_mass_error,projection_seed,repeat,seconds,seconds_including_preparation,seed,setting_id,sign_joint_tv,sliced_reference_samples,sliced_w1_32,standardized_offdiagonal_second_rms,status,steps,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,u_max,variance_relative_error,w1_mean
8,155,911,1.0,8,0.5,learned,64,0.07230001577778032,matched_anchor,134.2803902529931,0.01581022216086849,tail_anchored,8192,confirmation,0.008182644261069974,20260921,0,1.3024593815207481,1.3024593815207481,21039120,anchor_n8192_k1024_m8,0.06169286141226587,32768,0.018068781237592407,0.07280882080901295,completed,1024,2,0.07771243206565495,0.016841425863625557,0.009770955192416941,0.1795487168929799,0.019571492009226164,20.0,0.1695354365183135,0.01817658048771116
8,156,912,1.0,8,0.5,learned,64,0.1364983687539219,matched_anchor,137.70296534630063,0.031229169634850465,full,8192,confirmation,0.015840460183549954,20260921,0,1.404168888926506,1.404168888926506,21039130,full,0.1267185338670229,32768,0.03381545988216715,0.2199279553111916,completed,1024,2,0.12263914694456582,0.027171766988748635,0.019859007087369138,0.16508871387584434,0.02975655570945994,20.0,0.15488808886762256,0.03232935190991667
8,157,912,1.0,8,0.5,learned,64,0.05082844529001114,matched_anchor,153.9721217965036,0.011059708983787784,factorized_full,8192,confirmation,0.0006572991269755829,20260921,0,1.457590140402317,1.457590140402317,21039130,factorized_full,0.0052551820006725095,32768,0.014192600112674293,0.017519557915035754,completed,1024,2,0.04268211270484578,0.00801004844200412,0.0033633374308932318,0.12678687570603692,0.010023977781520381,20.0,0.12129853299848942,0.013044086854057387
8,158,912,1.0,8,0.5,learned,64,0.06147032156507709,matched_anchor,146.10805364118232,0.012102349624578856,tail_anchored,8192,confirmation,0.0012313229890662386,20260921,0,1.2198921367526054,1.2198921367526054,21039130,anchor_n8192_k1024_m8,0.009847372897397006,32768,0.013617844359901099,0.05267268567641952,completed,1024,2,0.05654058486987069,0.010321989280818294,0.0027893135688026316,0.1705512650253731,0.013465128776735374,20.0,0.15267521608147658,0.014662461570575862
8,159,913,1.0,8,0.5,learned,64,0.07154947037704662,matched_anchor,106.37418487677355,0.016259137564053457,full,8192,confirmation,0.004000729789970903,20260921,0,1.4038907811045647,1.4038907811045647,21039140,full,0.028552382169772905,32768,0.0190064865903765,0.07600554171873801,completed,1024,2,0.06532148785695538,0.013649237205545223,0.0019737860229653292,0.18663051727736696,0.018042853880281706,20.0,0.17447381118327854,0.019502241298589653
8,160,913,1.0,8,0.5,learned,64,0.09267984322147715,matched_anchor,125.99903995757022,0.022333639066918032,factorized_full,8192,confirmation,0.0026299701572743833,20260921,0,1.496083177626133,1.496083177626133,21039140,factorized_full,0.016713887287458797,32768,0.02425422680529712,0.05492004647963221,completed,1024,2,0.091127810262458,0.021864990257465494,0.006727241835654915,0.1658733640332306,0.024465711513490147,20.0,0.15317211646434226,0.02437635736872294
8,161,913,1.0,8,0.5,learned,64,0.056262065131927434,matched_anchor,114.12457196514754,0.00823307601149834,tail_anchored,8192,confirmation,0.0045705451854643996,20260921,0,1.2247295677661896,1.2247295677661896,21039140,anchor_n8192_k1024_m8,0.032356968878128084,32768,0.013009037285804017,0.07596715528678594,completed,1024,2,0.06064009869015377,0.009386101696309608,0.008667816863844931,0.2363744158309674,0.01549883628195939,20.0,0.22551035623065804,0.014133895742980733
8,162,914,1.0,8,0.5,learned,64,0.07423582251619074,matched_anchor,156.66098227557524,0.017217993626107306,full,8192,confirmation,0.0012268167595722856,20260921,0,1.3460369668900967,1.3460369668900967,21039150,full,0.00977680884827291,32768,0.01816874050162621,0.057609133649095666,completed,1024,2,0.06963997994176142,0.015803516086402396,0.0003044949214047188,0.18040442138986734,0.01792190744621297,20.0,0.16756371214821092,0.019043788612324572
8,163,914,1.0,8,0.5,learned,64,0.056010614844284885,matched_anchor,171.37923295532846,0.011690085832278214,factorized_full,8192,confirmation,0.0013437564784561234,20260921,0,1.4998831562697887,1.4998831562697887,21039150,factorized_full,0.010712326599344192,32768,0.011858145228998553,0.018257670709550342,completed,1024,2,0.061097316034284824,0.013200922943759297,0.0004214346402885566,0.13260243889223652,0.015162598339024686,20.0,0.11965985785780597,0.013808385172347518
8,164,914,1.0,8,0.5,learned,64,0.07989814172118173,matched_anchor,153.68548689496814,0.01667998743176701,tail_anchored,8192,confirmation,0.0027315336765510595,20260921,0,1.208290223032236,1.208290223032236,21039150,anchor_n8192_k1024_m8,0.021814544184101708,32768,0.022108888749440538,0.06234578924980334,completed,1024,2,0.08059718284299389,0.016648189744086397,0.0018092118383834926,0.21046430625168894,0.020332198794326344,20.0,0.19838686031515113,0.02051367258987112
8,165,915,1.0,8,0.5,learned,64,0.0686486108645641,matched_anchor,87.49281311248885,0.014322538219749468,full,8192,confirmation,0.004633055456884194,20260921,0,1.4078445099294186,1.4078445099294186,21039160,full,0.03704401074445457,32768,0.014193274379373573,0.04179996378189683,completed,1024,2,0.05777984210120639,0.010802396704446902,0.00338798423099447,0.17936910105307674,0.01344342064357407,20.0,0.1660096690866255,0.015655048443696824
8,166,915,1.0,8,0.5,learned,64,0.047219939308109096,matched_anchor,100.10936593274737,0.009159114215453526,factorized_full,8192,confirmation,0.004103029539969674,20260921,0,1.446887332946062,1.446887332946062,21039160,factorized_full,0.032803803409138035,32768,0.010551387109413316,0.01323268052205939,completed,1024,2,0.04268759435315324,0.007000349055252503,0.0028579583140799503,0.1496861621033122,0.010276406072433313,20.0,0.13566048990315005,0.011508125999541824
8,167,915,1.0,8,0.5,learned,64,0.0877780528987839,matched_anchor,92.64248786045732,0.019896755933011732,tail_anchored,8192,confirmation,0.0009413693294917785,20260921,0,1.3102627992630005,1.3102627992630005,21039160,anchor_n8192_k1024_m8,0.0075105217253144275,32768,0.022999272013674518,0.0773938187750212,completed,1024,2,0.08835929282196343,0.01997885783873979,0.0003384773721760992,0.1762125040789445,0.021397138277370997,20.0,0.1627564430971815,0.02206963614531972
8,168,916,1.0,8,0.5,learned,64,0.1841528599915273,matched_anchor,171.51425292071377,0.042788929580213644,full,8192,confirmation,0.04831687374196318,20260921,0,1.4096805304288864,1.4096805304288864,21039170,full,0.2116917112657808,32768,0.051422754496867465,0.26079398545045973,completed,1024,2,0.2194563745198389,0.05343464336004458,0.043217515694900205,0.26963499339873864,0.05603318202668729,20.0,0.24847136140050735,0.046819032127524064
8,169,916,1.0,8,0.5,learned,64,0.053334717065603165,matched_anchor,182.72672238957534,0.011904860698818376,factorized_full,8192,confirmation,0.007634884044256288,20260921,0,1.4403168261051178,1.4403168261051178,21039170,factorized_full,0.0438453763670095,32768,0.012736577888010208,0.021331913995645945,completed,1024,2,0.04921314511591474,0.01066098734548417,0.004488047318745081,0.12952192958655068,0.013573300999446845,20.0,0.10570202480486639,0.013425375078824294
8,170,916,1.0,8,0.5,learned,64,0.06681082220668089,matched_anchor,177.51645049785438,0.012486511068506725,tail_anchored,8192,confirmation,0.008424730740906255,20260921,0,1.3150214403867722,1.3150214403867722,21039170,anchor_n8192_k1024_m8,0.03810431829485957,32768,0.016504890379341317,0.04659679829124925,completed,1024,2,0.06382525017277389,0.010783549118750447,0.0020041002666927278,0.20838203451089934,0.014975216025578109,20.0,0.18726389632892487,0.015754485987360158
8,171,917,1.0,8,0.5,learned,64,0.054881465916938606,matched_anchor,69.2146270588018,0.009699289639379636,full,8192,confirmation,0.006785029383688204,20260921,0,1.4063167534768581,1.4063167534768581,21039180,full,0.03765749448936942,32768,0.013960584433167821,0.05011664635202321,completed,1024,2,0.05675149596689061,0.010368655615846286,0.0039221954001969345,0.1738272136245637,0.013364366336023812,20.0,0.1673855973624836,0.01342432755354408
8,172,917,1.0,8,0.5,learned,64,0.06867465039194749,matched_anchor,77.86799370696181,0.015641052891789617,factorized_full,8192,confirmation,0.028952351359562395,20260921,0,1.500042725354433,1.500042725354433,21039180,factorized_full,0.20924015695598105,32768,0.021808554367635645,0.02451715433022524,completed,1024,2,0.06809206978587423,0.014902945950217131,0.026089517376071125,0.15479574114768094,0.01781000140241563,20.0,0.15016071092378652,0.017451793037321063
8,173,917,1.0,8,0.5,learned,64,0.06639316763688383,matched_anchor,73.55303887527155,0.013154244193789978,tail_anchored,8192,confirmation,0.008990970384195135,20260921,0,1.222412683069706,1.222412683069706,21039180,anchor_n8192_k1024_m8,0.06468182664292428,32768,0.015266785289071716,0.09546835319115077,completed,1024,2,0.062177647841677355,0.011475540114110942,0.006128136400703865,0.18626573354762868,0.013869793139433848,20.0,0.1804667958146396,0.015377713273505482
8,174,918,1.0,8,0.5,learned,64,0.13121660833333576,matched_anchor,143.6550641445752,0.029544557145413305,full,8192,confirmation,0.0010577249100549053,20260921,0,1.4045343957841396,1.4045343957841396,21039190,full,0.006912083262619245,32768,0.03589067136708754,0.1907396018430027,completed,1024,2,0.12157843245334435,0.026569501586548395,0.0008703419372172617,0.21919205351700552,0.03005378480934557,20.0,0.21237940361215824,0.03314893856418753
8,175,918,1.0,8,0.5,learned,64,0.058986315780898524,matched_anchor,159.7797513135135,0.01263991320330899,factorized_full,8192,confirmation,0.0009572284293684341,20260921,0,1.5065682977437973,1.5065682977437973,21039190,factorized_full,0.007644409902937115,32768,0.013680143880256398,0.02027455626391583,completed,1024,2,0.051151381293719586,0.009347169227398977,0.0008071343824416349,0.17969244766054399,0.012749202923965582,20.0,0.16635330182855773,0.01417263331866319
8,176,918,1.0,8,0.5,learned,64,0.07840087526811051,matched_anchor,140.87675921881714,0.018748623851999553,tail_anchored,8192,confirmation,0.001228336998697871,20260921,0,1.2209166958928108,1.2209166958928108,21039190,anchor_n8192_k1024_m8,0.00981327845757432,32768,0.020142228149240916,0.07419901132171516,completed,1024,2,0.07456239659752756,0.017425109302167924,0.0010782429517710718,0.17844548134564792,0.018977667556010675,20.0,0.16495193833850338,0.01980312377370265
8,177,919,1.0,8,0.5,learned,64,0.048485250846574374,matched_anchor,103.36910020160713,0.006745057309094875,full,8192,confirmation,0.003619093479933398,20260921,0,1.4150727018713951,1.4150727018713951,21039200,full,0.025902484015220533,32768,0.01194196562329209,0.03687867129212121,completed,1024,2,0.054911118166693536,0.00892898016373315,0.0038983122440871777,0.21902533215537312,0.013273956970484023,20.0,0.2058742739457784,0.011768040180131289
8,178,919,1.0,8,0.5,learned,64,0.10164629646934294,matched_anchor,117.82712192660001,0.025657166734660633,factorized_full,8192,confirmation,0.0034413740144556976,20260921,0,1.508306596428156,1.508306596428156,21039200,factorized_full,0.024705928350485316,32768,0.029509937485889592,0.07787784095306167,completed,1024,2,0.08423706033415831,0.01961560892938881,0.0030511878166641915,0.1998720713365581,0.02218464204777482,20.0,0.19334746692199617,0.026750205295779705
8,179,919,1.0,8,0.5,learned,64,0.0651581433197179,matched_anchor,107.60832649261229,0.013542759629063797,tail_anchored,8192,confirmation,0.00193100917186799,20260921,0,1.223178718239069,1.223178718239069,21039200,anchor_n8192_k1024_m8,0.012699954410210709,32768,0.014560263341336262,0.061438550337148574,completed,1024,2,0.060772171101482114,0.011452494527478646,0.004531663664513824,0.18484869217839192,0.015292934461348984,20.0,0.17123086125483938,0.016033285261748763
8,180,900,1.0,8,0.5,learned,64,0.06135253922557225,matched_anchor,91.66012999599246,0.01300609830463923,full,8192,confirmation,0.0023832987958896466,20260921,0,1.406995065510273,1.406995065510273,21049010,full,0.015759784716358024,32768,0.0166992386287839,0.0535668310481384,completed,1024,3,0.05608780162502642,0.01116447791982379,0.002791301947815303,0.15616149419691533,0.014085681576089276,20.0,0.155856378754706,0.015456969757924027
