step,u,ess,resampled,max_abs_state,max_abs_log_increment
1,19.980473518371582,8192.000000000004,False,4.266817994842603,2.579145841646552e-10
65,18.750615119934082,8191.999999999989,False,4.495601508590673,8.552263654546018e-10
129,17.559819221496586,8191.999999999985,False,4.522133548464083,2.724456997926813e-09
193,16.408085823059086,8192.000000000011,False,4.589369966964264,8.337665249736879e-09
257,15.295414924621584,8192.0,False,4.187048449782753,2.4511435619897807e-08
321,14.221806526184082,8191.999999999991,False,4.57659173628381,6.921715871442194e-08
385,13.187260627746584,8191.999999999993,False,4.286123935207024,1.877499414846187e-07
449,12.191777229309082,8191.999999999989,False,4.432971153988774,4.890810431533267e-07
513,11.235356330871584,8191.999999999998,False,4.3942224232380855,1.2235687112125512e-06
577,10.317997932434082,8191.999999999851,False,4.493721058017653,2.941954222724961e-06
641,9.439702033996584,8191.999999997968,False,4.721679664299861,6.79292758330277e-06
705,8.600468635559084,8191.999999974083,False,4.176129486181412,1.5093255370490251e-05
769,7.800297737121583,8191.999999708445,False,4.325593382428157,3.2241813111085514e-05
833,7.039189338684082,8191.999997140649,False,4.2977480240146795,6.61419023345922e-05
897,6.317143440246583,8191.9999749998315,False,4.329562151208897,0.00013122614154422268
961,5.634160041809082,8191.999806542529,False,4.244618572685611,0.00024813087830149495
1025,4.990239143371583,8191.998644272772,False,4.856637881144388,0.00045591906239523264
1089,4.385380744934082,8191.991479105666,False,4.8590997937182605,0.0008151429137128145
1153,3.8195848464965825,8191.952288071275,False,4.216246949895565,0.0013980952747229475
1217,3.292851448059082,8191.755974037626,False,4.475711016257477,0.002371116340149674
1281,2.8051805496215825,8190.826311993457,False,4.022708084983508,0.0036979255877915077
1345,2.3565721511840816,8183.727322196322,False,3.83901469957739,0.01308006603869937
1409,1.9470262527465825,8120.438839958613,False,3.371734337188558,0.025167367651884202
1473,1.5765428543090818,7589.894900513377,False,3.029519533110446,0.04650541040113564
1536,1.2500000000000002,4091.7747515277897,True,2.760766112549978,0.10270256501677029
1537,1.2451219558715823,8190.642155548157,False,2.929661904012357,0.09345309360154785
1588,1.0089874267578123,3912.126678429058,True,2.7271413811744356,0.2944995061560898
1601,0.9527635574340818,4521.672171259502,False,2.6034335625369747,0.24554365367843425
1602,0.948505401611328,3947.905969099362,True,2.5764420277086617,0.2645402219205615
1617,0.8857774734497074,4047.316246573025,True,2.651229000765877,0.284741446602036
1633,0.821232795715332,3685.0455344830984,True,2.5325956682898636,0.3235893886249667
1649,0.7591295242309567,3642.615334013651,True,2.3932840123132566,0.33575815234891737
1661,0.714154243469238,4055.9914050550606,True,2.4248223393527044,0.37324179321230516
1665,0.6994676589965823,7599.374996514738,False,2.421305363863499,0.6007215023874065
1672,0.6741333007812503,3723.7707816191323,True,2.2906550631444533,0.46787834873022327
1684,0.6317901611328127,3963.3829425962044,True,2.2706593912647586,0.41790992227954915
1696,0.5908203125000002,3904.0568673137377,True,2.3907900124600623,0.4928777866291279
1708,0.5512237548828127,3683.2409661169645,True,2.1992094686321915,0.4228092275086678
1720,0.5130004882812502,3591.5618551920975,True,2.1308367687206884,0.4544277728113234
1729,0.48523426055908186,5429.424761396072,False,2.218225520246701,0.49048365840785446
1732,0.47615051269531267,3866.723987598822,True,2.1911321668859234,0.4093416204384985
1744,0.4406738281250001,4056.1408739157077,True,2.0407369206064794,0.37537300373034915
1756,0.4065704345703126,3622.678424930099,True,2.0036928246457673,0.57596390115542
1766,0.379199981689453,3911.4649879537883,True,1.99712503001317,0.5388934323357595
1776,0.3527832031250002,3546.9679702434896,True,1.987351543105863,0.5030287568095528
1786,0.3273200988769532,4079.6413048413174,True,1.9816355229140954,0.506959123751343
1793,0.31006336212158214,5834.988438060734,False,1.9391566795387485,0.5291909772366494
1797,0.3004121780395507,3641.663698214996,True,1.9199451383688413,0.43169980348194886
1807,0.27695178985595725,4069.8907066206816,True,1.991804750826423,0.5148250069655421
1816,0.25665283203125,3783.441846509423,True,1.8661669705579915,0.5005181731331189
1826,0.23500442504882796,3868.328634954909,True,1.9445899031274385,0.5974489321443978
1836,0.2143096923828122,3544.001864151085,True,1.879957019382195,0.49277113927096067
1845,0.19649982452392567,3867.2564186566347,True,1.81850732448232,0.5056159317917731
1855,0.1776170730590818,3641.703636343966,True,1.8218955315693492,0.5477868740817937
1857,0.17395496368408192,7870.597436711082,False,1.8415228077670402,0.6214635573514535
1864,0.16143798828124994,3749.6937631490464,True,1.9157512344770558,0.7281304649188542
1873,0.14603137969970714,4044.6307062805818,True,1.775563280491076,0.5339659798437332
