step,u,ess,resampled,max_abs_state,max_abs_log_increment
1,19.921951293945316,8191.999999999993,False,3.859158821741211,3.951537777425635e-08
17,18.693923950195312,8191.999999999991,False,3.8313379375087333,1.310889718700097e-07
33,17.504959106445312,8192.000000000013,False,4.037138918282602,4.178273089576738e-07
49,16.355056762695316,8191.999999999993,False,4.014591852374878,1.2806042877448882e-06
65,15.244216918945312,8191.999999999969,False,3.7901579297925685,3.7711014814087484e-06
81,14.172439575195314,8191.99999999958,False,4.468214557519345,1.0694798109182189e-05
97,13.139724731445312,8191.999999990321,False,4.4121823256984385,2.9158829829859844e-05
113,12.146072387695314,8191.9999998111725,False,4.30904678190268,7.656761103591687e-05
129,11.191482543945316,8191.999996673014,False,4.125902823994008,0.0001941119447452601
145,10.275955200195314,8191.999948403556,False,3.978777630939984,0.00047345528156871405
161,9.399490356445312,8191.999280957295,False,3.814970285273805,0.0011273228129765112
177,8.562088012695314,8191.991153669354,False,5.2752147884309775,0.0026103064810424127
193,7.763748168945315,8191.905251491913,False,3.8688599753016044,0.005820736984019197
209,7.004470825195313,8191.107072865151,False,4.698578997571267,0.012454697939303162
225,6.2842559814453125,8184.634223122993,False,5.4066701302967255,0.026286715972451198
241,5.603103637695313,8139.823474975984,False,5.12061192888911,0.05331488653931527
257,4.9610137939453125,7891.451590273177,False,4.892085431827109,0.09805898678721543
273,4.357986450195313,6803.1659835063565,False,5.558958085397829,0.15955731854474542
288,3.8281250000000004,4052.7354721740044,True,4.636825528742733,0.19926823395597784
289,3.794021606445312,8180.664021526564,False,4.7444726391542575,0.19385229105555885
305,3.269119262695313,4630.484632555431,False,4.940419768995972,0.29507045471222915
307,3.2062530517578134,3900.5762281377615,True,4.470865989856391,0.2792646787140639
321,2.783279418945312,3721.0188408047866,True,4.079050177800513,0.4613238023211716
331,2.499465942382813,3859.0498470003126,True,3.745912172167356,0.4305928940717246
337,2.336502075195313,6324.062563271375,False,3.3794003689803374,0.4790696558204983
341,2.2309112548828125,3660.5414202595134,True,3.418228103802686,0.43494819051424005
352,1.9531250000000002,3512.169978624341,True,2.833260241003126,0.5881848857841533
353,1.9287872314453123,8142.310737556187,False,2.847948867106978,0.48384474725218696
361,1.7395782470703125,3110.7459432186915,True,2.7465132992363026,0.6182157781315306
369,1.5601348876953127,4348.770841586336,False,2.447538946005435,0.712064388532642
370,1.53839111328125,3733.1530983662665,True,2.4018614361510497,0.7465891166110493
378,1.3699340820312502,3018.795939180926,True,2.2832809267665906,0.8170443178999592
384,1.2500000000000002,3919.134922406719,True,2.167333507520771,0.9650601274626155
385,1.2305450439453123,8015.873036973106,False,2.2047816516193537,0.8281798078362735
390,1.13555908203125,2377.7923942009124,True,2.1017184761080903,1.3006887152978468
395,1.0443878173828127,3628.9304102034885,True,1.9727544729176596,1.0166611834374577
400,0.9570312500000006,3790.9148622191765,True,1.8737712387504901,1.0750198671489366
401,0.9400177001953127,7934.886789147686,False,1.875072039522262,1.1168952120657507
405,0.8734893798828124,3136.760986823478,True,1.7906324338795256,2.0030655182735817
410,0.7937622070312501,2987.026693059825,True,1.6398320133314903,1.2189219023863707
415,0.7178497314453128,3654.809304878991,True,1.5567904218554363,1.250388233818279
417,0.6885528564453123,6597.069084948043,False,1.5825628126347402,1.8769008490452577
419,0.6598663330078125,3155.489924819874,True,1.5821606067226055,1.6353654287784498
422,0.61798095703125,2567.109983345691,True,1.516498346310236,2.186977271712341
425,0.5774688720703125,2395.2643892863894,True,1.4430780796038793,1.9117868062377696
428,0.538330078125,2018.1972517420954,True,1.4209209316324778,2.482380608333813
431,0.5005645751953125,3772.0613447785486,True,1.4232453352821668,2.126641565966176
433,0.47615051269531267,6085.328669287865,False,1.3458682240172446,1.8818139665545757
434,0.46417236328124994,3919.0611877758597,True,1.4971405734487486,1.729060718641007
438,0.4177856445312503,2498.4377241535058,True,1.3326270982161386,1.5451452230347538
442,0.37384033203125006,1417.0184665866125,True,1.343286867377204,2.026306658773842
445,0.34248352050781256,1333.421715590538,True,1.2842956356301407,1.787472260203705
448,0.31250000000000006,3156.23091071386,True,1.2479650861466225,1.6022977441395605
449,0.3028106689453124,7483.4317952734355,False,1.2503657043901661,1.6177206341840613
452,0.27465820312499983,2488.7260567819167,True,1.2928218112351586,2.32844960269975
455,0.24787902832031233,1467.7423455267062,True,1.1770168665471112,1.8837497858974914
458,0.22247314453125025,3749.85073372843,True,1.1500676401260632,2.1680964723927993
461,0.19844055175781272,1837.6081088339033,True,1.1410613682388486,1.7886220382724487
465,0.16853332519531222,3309.9336422778424,True,1.1991039206694853,1.8918158334861963
469,0.14106750488281244,3070.553535835773,True,1.162268069105414,1.682069453710971
473,0.11604309082031264,3155.6049447124847,True,1.1757843986141425,1.494987058765455
476,0.09887695312500011,2554.561360094072,True,1.0691907949895516,1.7970955318766293
479,0.0830841064453126,3477.004872390877,True,1.0954096341933395,1.4057286420553965
481,0.07331848144531243,5486.613784489086,False,1.1044773900860698,1.9907061442143388
482,0.06866455078125008,3341.568566157551,True,1.0732180389321915,1.3171234134502139
487,0.047683715820312424,2736.5039562882525,True,1.0251713270842742,1.281085268177245
493,0.027542114257812434,3482.1555179918155,True,1.064973010077499,0.9180987938449777
497,0.01716613769531252,6274.416944851183,False,0.9821411632270043,0.9344095666830557
499,0.012893676757812448,4065.7356762583536,True,1.0274460002173558,0.6488920543605898
512,0.0,5512.537864263112,False,1.0308168283282588,0.023667705268014438
