batch,cell_id,commit,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,groups,independent_ks_mean,independent_mean_absolute_error,independent_positive_mass_error,independent_variance_relative_error,independent_w1_mean,initialization,integrability_certificate,joint_sign_total_variation,ks_mean,mean_absolute_error,method,minimum_ess_fraction,off_diagonal_correlation_rms,particles,peak_gpu_bytes,positive_mass_error,resampling_count,score_evaluations,seconds,seed,status,steps,u_max,variance_relative_error,w1_mean
4,260,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.9999999999999984,64,0.10471704427259229,0.011657547196670115,1.3000392207196398e-08,0.461679713196242,0.0269580899087388,standard normal at finite u_max,finite,1.3000722609568527e-08,0.10471704427259229,0.011657547196670448,unweighted,0.9999999999999987,0.0,8192,42406912,1.3000722942635434e-08,0,268435456,0.5884759649634361,2,completed,512,20.0,0.4616797131962417,0.02695944981350733
4,288,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.9999999999999984,64,0.10706252912379881,0.010761545664854544,1.3000392207196398e-08,0.4769859190893756,0.027471138645241124,standard normal at finite u_max,finite,1.3000722609568527e-08,0.10706252912379881,0.010761545664854877,unweighted,0.9999999999999987,0.0,8192,42406912,1.3000722942635434e-08,0,1073741824,2.309197098016739,1,completed,2048,20.0,0.47698591908937527,0.027471030909543098
4,316,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9999999999999984,64,0.0857427320939725,0.010371775645369147,1.3000392415363216e-08,0.37776729242525303,0.021493333138133647,standard normal at finite u_max,finite,1.0400577529063851e-07,0.08574273209397251,0.010371775645369452,unweighted,0.9999999999999987,0.008243443365208016,8192,337420288,1.3000722942635434e-08,0,67108864,0.48860883712768555,0,completed,128,20.0,0.37776729242525287,0.02149321141362707
4,344,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9999999999999984,64,0.08605320774380848,0.010723597578524105,1.3000392415363216e-08,0.3801085476690318,0.021944239616863707,standard normal at finite u_max,finite,1.0400577529063851e-07,0.08605320774380848,0.01072359757852441,unweighted,0.9999999999999987,0.012416053118392011,8192,337420288,1.3000722942635434e-08,0,67108864,0.49156659096479416,4,completed,128,20.0,0.38010854766903157,0.021944142780480277
4,372,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9999999999999984,64,0.10310620703276213,0.009907703958811492,1.3000392415363216e-08,0.4650834231550463,0.02667178075048348,standard normal at finite u_max,finite,1.0400577529063851e-07,0.10310620703276213,0.009907703958811798,unweighted,0.9999999999999987,0.010267407771286308,8192,337420288,1.3000722942635434e-08,0,268435456,1.8875096663832664,3,completed,512,20.0,0.465083423155046,0.02667238241579463
4,400,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9999999999999984,64,0.10757389383264122,0.010816389035170057,1.3000392415363216e-08,0.47993529569155996,0.02774567861595901,standard normal at finite u_max,finite,1.0400577529063851e-07,0.10757389383264121,0.010816389035170362,unweighted,0.9999999999999987,0.012813503255363652,8192,337420288,1.3000722942635434e-08,0,1073741824,7.490822799503803,2,completed,2048,20.0,0.4799352956915598,0.027745992569725614
4,428,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,16,0.05695170606001654,0.07693603292364193,0.03557452748255546,0.03480072663243461,0.08864431239967802,standard normal at finite u_max,finite,0.03557452742355646,0.05695170606001654,0.07693603292364176,unweighted,0.9999999999999987,0.0,8192,10948608,0.03557452742355671,0,16777216,0.15261612087488174,1,completed,128,20.0,0.034800726632435275,0.0886445822370352
4,456,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,16,0.07013067579408439,0.09066409508290296,0.04155597279505546,0.047786360452998,0.10574907014530255,standard normal at finite u_max,finite,0.04155597273605646,0.07013067579408439,0.09066409508290282,unweighted,0.9999999999999987,0.0,8192,10948608,0.04155597273605671,0,67108864,0.5862650200724602,0,completed,512,20.0,0.04778636045299889,0.10574820588026489
4,484,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,16,0.06680183896000014,0.07759631070412398,0.03557452748255546,0.05397881553000028,0.0958352644434868,standard normal at finite u_max,finite,0.03557452742355646,0.06680183896000014,0.07759631070412383,unweighted,0.9999999999999987,0.0,8192,10948608,0.03557452742355671,0,67108864,0.5876685753464699,4,completed,512,20.0,0.053978815530000945,0.09583748287158966
4,512,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,16,0.06672368374148663,0.0680361544473567,0.029715152482555462,0.05538598032823949,0.09052315778170815,standard normal at finite u_max,finite,0.029715152423556462,0.06672368374148663,0.06803615444735653,unweighted,0.9999999999999987,0.0,8192,10948608,0.029715152423556712,0,268435456,2.3098940178751945,3,completed,2048,20.0,0.05538598032824016,0.09052363566780397
4,540,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9999999999999984,16,0.058211629126529316,0.07751520680515621,0.03488789735488965,0.040696465044301466,0.08960127491952097,standard normal at finite u_max,finite,0.10372781526619745,0.058211629126529316,0.07751520680515611,unweighted,0.9999999999999987,0.013282072970929426,8192,85731328,0.034887897295890063,0,16777216,0.20181278884410858,2,completed,128,20.0,0.04069646504430202,0.08960140959565388
4,568,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9999999999999984,16,0.06807441266630085,0.08110890805471889,0.03711568055801465,0.05194284484964387,0.09941604338043934,standard normal at finite u_max,finite,0.10706395553841264,0.06807441266630085,0.08110890805471879,unweighted,0.9999999999999987,0.009732661681433776,8192,85731328,0.037115680499015063,0,67108864,0.7493642941117287,1,completed,512,20.0,0.05194284484964434,0.09941551489870594
4,596,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9999999999999984,16,0.06921270485102458,0.07783776546860625,0.03542195497207715,0.05360302101154901,0.0982302960759726,standard normal at finite u_max,finite,0.10092939589786112,0.06921270485102458,0.07783776546860616,unweighted,0.9999999999999987,0.008722907062403017,8192,85731328,0.035421954913077563,0,268435456,2.919823907315731,0,completed,2048,20.0,0.053603021011549484,0.09823103430338637
4,624,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9999999999999984,16,0.06967348069989297,0.07944248621816756,0.03595601258926465,0.052165855072839246,0.098125069464207,standard normal at finite u_max,finite,0.10766717069614158,0.06967348069989297,0.07944248621816746,unweighted,0.9999999999999987,0.011971695907738071,8192,85731328,0.035956012530265063,0,268435456,2.925381690263748,4,completed,2048,20.0,0.05216585507283972,0.09812486976883847
4,652,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,0.17703322484368145,0.3884420458277581,0.1598189332502638,0.20887996677016218,0.3891140061831301,standard normal at finite u_max,finite,0.15981893325026617,0.17703322484368145,0.3884420458277581,unweighted,0.9999999999999987,0.0,8192,42406912,0.15981893325026636,0,67108864,0.1519671380519867,3,completed,128,20.0,0.20887996677016263,0.38911368123342877
